Time,Temp(F),Humidity(%),WindSpeed(mph)
2013-12-07 18:00,45.0,26.1 °F,0
2013-12-07 19:00,44.1,27.0 °F,0
2013-12-07 20:00,43.0,27.0 °F,0
2013-12-07 21:00,42.1,26.1 °F,0
2013-12-07 22:00,42.1,28.0 °F,0
2013-12-07 23:00,39.9,26.1 °F,0
2013-12-08 00:00,39.0,27.0 °F,0
2013-12-08 01:00,44.1,30.0 °F,0
2013-12-08 02:00,39.0,28.9 °F,0
2013-12-08 03:00,42.1,30.9 °F,0
2013-12-08 04:00,39.0,30.9 °F,0
2013-12-08 05:00,37.0,28.9 °F,0
2013-12-08 06:00,42.1,27.0 °F,0
2013-12-08 07:00,41.0,28.0 °F,0
2013-12-08 08:00,39.0,30.0 °F,0
2013-12-08 09:00,41.0,26.1 °F,0
2013-12-08 10:00,41.0,24.1 °F,0
2013-12-08 11:00,42.1,24.1 °F,0
2013-12-08 12:00,43.0,24.1 °F,0
2013-12-08 13:00,44.1,24.1 °F,0
2013-12-08 14:00,45.0,23.0 °F,0
2013-12-08 15:00,46.9,21.0 °F,0
2013-12-08 16:00,46.0,21.9 °F,0
2013-12-08 17:00,45.0,21.9 °F,0
2013-12-08 18:00,45.0,19.9 °F,0
2013-12-08 19:00,45.0,21.0 °F,0
2013-12-08 20:00,44.1,21.0 °F,0
2013-12-08 21:00,44.1,21.0 °F,0
2013-12-08 22:00,44.1,19.0 °F,0
2013-12-08 23:00,43.0,17.1 °F,0
2013-12-09 00:00,43.0,17.1 °F,0
2013-12-09 01:00,39.9,19.0 °F,0
2013-12-09 02:00,39.9,18.0 °F,0
2013-12-09 03:00,37.9,19.9 °F,0
2013-12-09 04:00,37.0,19.0 °F,0
2013-12-09 05:00,37.0,19.0 °F,0
2013-12-09 06:00,36.0,18.0 °F,0
2013-12-09 07:00,37.0,18.0 °F,0
2013-12-09 08:00,37.9,19.0 °F,0
2013-12-09 09:00,41.0,19.0 °F,0
2013-12-09 10:00,44.1,19.0 °F,0
2013-12-09 11:00,45.0,21.0 °F,0
2013-12-09 12:00,48.0,19.0 °F,0
2013-12-09 13:00,50.0,19.9 °F,0
2013-12-09 14:00,51.1,23.0 °F,0
2013-12-09 15:00,51.1,24.1 °F,0
2013-12-09 16:00,51.1,19.9 °F,0
2013-12-09 17:00,50.0,19.0 °F,0
2013-12-09 18:00,48.9,28.9 °F,0
2013-12-09 19:00,48.0,30.9 °F,0
2013-12-09 20:00,46.9,30.9 °F,0
2013-12-09 21:00,46.0,30.9 °F,0
2013-12-09 22:00,43.0,30.0 °F,0
2013-12-09 23:00,39.9,30.0 °F,0
2013-12-10 00:00,39.0,28.0 °F,0
2013-12-10 01:00,39.0,27.0 °F,0
2013-12-10 02:00,37.0,28.0 °F,0
2013-12-10 03:00,36.0,27.0 °F,0
2013-12-10 04:00,35.1,27.0 °F,0
2013-12-10 05:00,37.0,28.9 °F,0
2013-12-10 06:00,35.1,27.0 °F,0
2013-12-10 07:00,37.9,28.0 °F,0
2013-12-10 08:00,39.0,28.0 °F,0
2013-12-10 09:00,44.1,30.0 °F,0
2013-12-10 10:00,45.0,28.9 °F,0
2013-12-10 11:00,46.0,28.0 °F,0
2013-12-10 12:00,48.0,27.0 °F,0
2013-12-10 13:00,50.0,28.0 °F,0
2013-12-10 14:00,50.0,30.9 °F,0
2013-12-10 15:00,52.0,32.0 °F,0
2013-12-10 16:00,50.0,35.1 °F,0
2013-12-10 17:00,48.9,34.0 °F,0
2013-12-10 18:00,48.0,32.0 °F,0
2013-12-10 19:00,46.9,30.9 °F,0
2013-12-10 20:00,46.9,30.9 °F,0
2013-12-10 21:00,46.0,30.9 °F,0
2013-12-10 22:00,48.0,28.9 °F,0
2013-12-10 23:00,43.0,30.9 °F,0
2013-12-11 00:00,42.1,32.0 °F,0
