Time,Temp(F),Humidity(%),WindSpeed(mph)
2014-01-10 02:00,51.1,77,9.2
2014-01-10 03:00,50.0,77,8.1
2014-01-10 04:00,51.1,74,9.2
2014-01-10 05:00,48.9,80,5.8
2014-01-10 06:00,50.0,82,0
2014-01-10 06:00,50.0,83,0
2014-01-10 07:00,52.0,86,9.2
2014-01-10 08:00,52.0,86,6.9
2014-01-10 09:00,52.0,86,4.6
2014-01-10 10:00,53.1,83,0
2014-01-10 10:00,53.6,82,3.5
2014-01-10 10:00,53.6,82,3.5
2014-01-10 11:00,53.6,82,4.6
2014-01-10 11:00,51.1,89,4.6
2014-01-10 11:00,51.8,88,3.5
2014-01-10 12:00,53.1,83,4.6
2014-01-10 13:00,55.9,69,0
2014-01-10 14:00,57.0,67,0
2014-01-10 15:00,60.1,60,3.5
2014-01-10 16:00,55.9,72,0
2014-01-10 17:00,55.0,72,11.5
2014-01-10 18:00,52.0,80,11.5
2014-01-10 19:00,52.0,80,12.7
2014-01-10 20:00,51.1,83,10.4
2014-01-10 21:00,50.0,83,8.1
2014-01-10 22:00,48.9,86,6.9
2014-01-10 23:00,50.0,83,0
2014-01-11 00:00,48.9,80,3.5
2014-01-11 01:00,48.0,44.1 °F,0
2014-01-11 02:00,48.0,43.0 °F,0
2014-01-11 03:00,48.0,43.0 °F,0
2014-01-11 04:00,46.9,43.0 °F,0
2014-01-11 05:00,46.0,42.1 °F,0
2014-01-11 06:00,48.2,44.6 °F,0
2014-01-11 06:00,48.9,46.0 °F,0
2014-01-11 06:00,48.2,46.4 °F,0
2014-01-11 07:00,48.9,46.0 °F,0
2014-01-11 08:00,50.0,46.4 °F,0
2014-01-11 08:00,50.0,46.4 °F,0
2014-01-11 08:00,50.0,46.9 °F,0
2014-01-11 09:00,50.0,46.0 °F,0
2014-01-11 10:00,52.0,46.9 °F,0
2014-01-11 11:00,52.0,48.0 °F,0
2014-01-11 12:00,54.0,48.9 °F,0
2014-01-11 13:00,53.6,48.2 °F,0
2014-01-11 13:00,53.1,48.0 °F,0
2014-01-11 14:00,54.0,50.0 °F,0
2014-01-11 15:00,57.0,51.1 °F,0
2014-01-11 16:00,55.4,48.2 °F,0
2014-01-11 16:00,55.9,46.9 °F,0
2014-01-11 17:00,54.0,46.9 °F,0
2014-01-11 18:00,53.1,46.9 °F,0
2014-01-11 18:00,53.6,46.4 °F,0
2014-01-11 19:00,51.8,46.4 °F,0
2014-01-11 19:00,52.0,46.9 °F,0
2014-01-11 20:00,52.0,46.9 °F,0
2014-01-11 21:00,51.1,46.9 °F,0
2014-01-11 22:00,52.0,46.9 °F,0
2014-01-11 23:00,51.1,46.9 °F,0
2014-01-12 00:00,50.0,46.0 °F,0
2014-01-12 01:00,50.0,46.0 °F,0
2014-01-12 02:00,50.0,46.9 °F,0
2014-01-12 03:00,48.9,46.0 °F,0
2014-01-12 04:00,46.9,45.0 °F,0
2014-01-12 05:00,46.0,43.0 °F,0
2014-01-12 06:00,48.0,44.1 °F,0
2014-01-12 07:00,46.9,43.0 °F,0
2014-01-12 08:00,48.0,43.0 °F,0
2014-01-12 09:00,48.9,44.1 °F,0
2014-01-12 10:00,51.1,44.1 °F,0
2014-01-12 11:00,52.0,42.1 °F,0
2014-01-12 12:00,55.9,39.0 °F,0
2014-01-12 13:00,57.0,39.0 °F,0
2014-01-12 14:00,57.9,39.9 °F,0
2014-01-12 15:00,59.0,39.9 °F,0
2014-01-12 16:00,60.1,41.0 °F,0
2014-01-12 17:00,57.9,39.9 °F,0
2014-01-12 18:00,55.0,44.1 °F,0
2014-01-12 19:00,54.0,43.0 °F,0
2014-01-12 20:00,54.0,41.0 °F,0
2014-01-12 21:00,55.0,37.9 °F,0
2014-01-12 22:00,53.1,37.9 °F,0
2014-01-12 23:00,52.0,36.0 °F,0
2014-01-13 00:00,51.1,37.0 °F,0
2014-01-13 01:00,51.1,63,0
2014-01-13 02:00,46.0,66,0
2014-01-13 03:00,48.0,71,0
2014-01-13 04:00,45.0,65,0
2014-01-13 05:00,46.9,63,6.9
2014-01-13 06:00,54.0,53,6.9
2014-01-13 07:00,54.0,62,15.0
2014-01-13 08:00,54.0,55,5.8
2014-01-13 09:00,57.0,47,4.6
2014-01-13 10:00,60.1,41,6.9
2014-01-13 11:00,60.1,44,3.5
2014-01-13 12:00,60.1,51,0
2014-01-13 13:00,62.1,43,3.5
2014-01-13 14:00,66.0,28,0
2014-01-13 15:00,66.0,30,0
2014-01-13 16:00,64.9,33,0
2014-01-13 17:00,60.1,47,0
2014-01-13 18:00,57.0,62,5.8
2014-01-13 19:00,59.0,48,0
2014-01-13 20:00,57.9,46,3.5
2014-01-13 21:00,57.0,45,0
2014-01-13 22:00,55.9,49,0
2014-01-13 23:00,52.0,59,0
2014-01-14 00:00,54.0,64,0
2014-01-14 01:00,51.1,39.9 °F,0
2014-01-14 02:00,48.0,37.9 °F,0
2014-01-14 03:00,48.0,37.0 °F,0
2014-01-14 04:00,46.0,37.9 °F,0
2014-01-14 05:00,46.0,34.0 °F,0
2014-01-14 06:00,44.1,33.1 °F,0
2014-01-14 07:00,48.9,34.0 °F,0
2014-01-14 08:00,51.1,36.0 °F,0
2014-01-14 09:00,54.0,42.1 °F,0
2014-01-14 10:00,55.9,42.1 °F,0
2014-01-14 11:00,61.0,39.9 °F,0
2014-01-14 12:00,63.0,39.0 °F,0
2014-01-14 13:00,69.1,30.0 °F,0
2014-01-14 14:00,72.0,26.1 °F,0
2014-01-14 15:00,64.9,39.9 °F,0
2014-01-14 16:00,64.9,34.0 °F,0
2014-01-14 17:00,64.9,30.9 °F,0
2014-01-14 18:00,57.9,42.1 °F,0
2014-01-14 19:00,60.1,34.0 °F,0
2014-01-14 20:00,57.0,32.0 °F,0
2014-01-14 21:00,55.9,35.1 °F,0
2014-01-14 22:00,53.1,42.1 °F,0
2014-01-14 23:00,52.0,39.0 °F,0
2014-01-15 00:00,52.0,42.1 °F,0
2014-01-15 01:00,51.1,61,0
2014-01-15 02:00,52.0,47,0
2014-01-15 03:00,51.1,61,5.8
2014-01-15 04:00,59.0,44,0
2014-01-15 05:00,52.0,59,3.5
2014-01-15 06:00,50.0,66,6.9
2014-01-15 07:00,53.1,57,6.9
2014-01-15 08:00,52.0,53,4.6
2014-01-15 09:00,57.9,37,5.8
2014-01-15 10:00,60.1,38,6.9
2014-01-15 11:00,60.1,47,3.5
2014-01-15 12:00,61.0,46,5.8
2014-01-15 13:00,66.9,30,0
2014-01-15 14:00,69.1,23,0
2014-01-15 15:00,72.0,17,0
2014-01-15 16:00,71.1,20,0
2014-01-15 17:00,68.0,21,0
2014-01-15 18:00,64.9,26,4.6
2014-01-15 19:00,61.0,30,0
2014-01-15 20:00,57.9,49,3.5
2014-01-15 21:00,57.9,46,0
2014-01-15 22:00,55.0,49,3.5
2014-01-15 23:00,55.0,45,4.6
2014-01-16 00:00,52.0,57,0
2014-01-16 01:00,55.0,57,0
2014-01-16 02:00,48.0,63,3.5
2014-01-16 03:00,48.9,66,4.6
2014-01-16 04:00,52.0,69,0
2014-01-16 05:00,48.0,66,0
2014-01-16 06:00,48.0,63,0
2014-01-16 07:00,50.0,61,0
2014-01-16 08:00,48.0,66,0
2014-01-16 09:00,54.0,51,0
2014-01-16 10:00,57.9,47,3.5
2014-01-16 11:00,64.0,33,5.8
2014-01-16 12:00,68.0,22,6.9
2014-01-16 13:00,71.1,19,8.1
2014-01-16 14:00,66.0,38,3.5
2014-01-16 15:00,64.9,42,3.5
2014-01-16 16:00,69.1,24,0
2014-01-16 17:00,66.9,26,0
2014-01-16 18:00,64.9,25,0
2014-01-16 19:00,63.0,26,3.5
2014-01-16 20:00,60.1,28,0
2014-01-16 21:00,55.0,47,4.6
2014-01-16 22:00,55.9,44,0
2014-01-16 23:00,55.0,42,0
2014-01-17 00:00,53.1,71,3.5
2014-01-17 01:00,54.0,72,3.5
2014-01-17 02:00,50.0,66,0
2014-01-17 03:00,48.9,69,0
2014-01-17 04:00,45.0,68,0
2014-01-17 05:00,46.9,66,0
2014-01-17 06:00,46.0,71,0
2014-01-17 07:00,48.0,66,3.5
2014-01-17 08:00,46.9,71,3.5
2014-01-17 09:00,54.0,66,0
2014-01-17 10:00,55.9,62,0
2014-01-17 11:00,57.0,64,4.6
2014-01-17 12:00,57.9,62,3.5
2014-01-17 13:00,60.1,41,0
2014-01-17 14:00,62.1,41,0
2014-01-17 15:00,66.0,38,0
2014-01-17 16:00,66.0,36,0
2014-01-17 17:00,64.9,37,0
2014-01-17 18:00,60.1,49,0
2014-01-17 19:00,61.0,42,0
2014-01-17 20:00,59.0,44,3.5
2014-01-17 21:00,57.0,47,3.5
2014-01-17 22:00,57.0,47,0
2014-01-17 23:00,55.9,47,0
2014-01-18 00:00,52.0,77,0
2014-01-18 01:00,48.9,39.9 °F,0
2014-01-18 02:00,48.9,37.0 °F,0
2014-01-18 03:00,46.9,35.1 °F,0
2014-01-18 04:00,45.0,35.1 °F,0
2014-01-18 05:00,46.0,37.0 °F,0
2014-01-18 06:00,45.0,37.0 °F,0
2014-01-18 07:00,46.0,37.9 °F,0
2014-01-18 08:00,45.0,37.9 °F,0
2014-01-18 09:00,53.1,44.1 °F,0
2014-01-18 10:00,54.0,45.0 °F,0
2014-01-18 11:00,55.9,46.0 °F,0
2014-01-18 12:00,55.9,44.1 °F,0
2014-01-18 13:00,57.9,45.0 °F,0
2014-01-18 14:00,60.1,44.1 °F,0
2014-01-18 15:00,59.0,46.9 °F,0
2014-01-18 16:00,62.1,39.9 °F,0
2014-01-18 17:00,61.0,36.0 °F,0
2014-01-18 18:00,60.1,34.0 °F,0
2014-01-18 19:00,59.0,35.1 °F,0
2014-01-18 20:00,57.0,33.1 °F,0
2014-01-18 21:00,55.0,32.0 °F,0
2014-01-18 22:00,53.1,39.0 °F,0
2014-01-18 23:00,51.1,36.0 °F,0
2014-01-19 00:00,50.0,33.1 °F,0
2014-01-19 01:00,52.0,39.0 °F,0
2014-01-19 02:00,48.9,39.0 °F,0
2014-01-19 03:00,50.0,41.0 °F,0
2014-01-19 04:00,46.0,36.0 °F,0
2014-01-19 05:00,46.0,34.0 °F,0
2014-01-19 06:00,44.1,34.0 °F,0
2014-01-19 07:00,46.0,37.0 °F,0
2014-01-19 08:00,45.0,37.0 °F,0
2014-01-19 09:00,50.0,41.0 °F,0
2014-01-19 10:00,55.9,42.1 °F,0
2014-01-19 11:00,55.9,44.1 °F,0
2014-01-19 12:00,57.9,41.0 °F,0
2014-01-19 13:00,60.1,43.0 °F,0
2014-01-19 14:00,62.1,42.1 °F,0
2014-01-19 15:00,63.0,39.9 °F,0
2014-01-19 16:00,64.0,37.9 °F,0
2014-01-19 17:00,66.0,35.1 °F,0
2014-01-19 18:00,62.1,37.9 °F,0
2014-01-19 19:00,59.0,36.0 °F,0
2014-01-19 20:00,57.9,36.0 °F,0
2014-01-19 21:00,55.0,36.0 °F,0
2014-01-19 22:00,53.1,36.0 °F,0
2014-01-19 23:00,51.1,37.9 °F,0
2014-01-20 00:00,51.1,37.9 °F,0
2014-01-20 01:00,50.0,61,0
2014-01-20 02:00,48.9,64,0
2014-01-20 03:00,45.0,65,0
2014-01-20 04:00,46.0,66,0
2014-01-20 05:00,48.0,61,0
2014-01-20 06:00,48.9,71,0
2014-01-20 07:00,45.0,76,0
2014-01-20 08:00,48.0,74,0
2014-01-20 09:00,52.0,71,0
2014-01-20 10:00,54.0,72,0
2014-01-20 11:00,55.9,69,4.6
2014-01-20 12:00,57.0,67,3.5
2014-01-20 13:00,57.9,67,3.5
2014-01-20 14:00,59.0,67,0
2014-01-20 15:00,60.1,64,4.6
2014-01-20 16:00,63.0,43,3.5
2014-01-20 17:00,63.0,45,4.6
2014-01-20 18:00,57.9,56,8.1
2014-01-20 19:00,55.9,64,4.6
2014-01-20 20:00,55.0,53,0
2014-01-20 21:00,55.0,62,0
2014-01-20 22:00,53.1,69,0
2014-01-20 23:00,51.1,54,0
2014-01-21 00:00,50.0,59,4.6
2014-01-21 01:00,48.0,54,0
2014-01-21 02:00,48.0,58,0
2014-01-21 03:00,46.0,63,0
2014-01-21 04:00,45.0,63,0
2014-01-21 05:00,46.0,61,0
2014-01-21 06:00,44.1,63,0
2014-01-21 07:00,46.9,74,3.5
2014-01-21 08:00,46.9,77,3.5
2014-01-21 09:00,51.1,71,0
2014-01-21 10:00,54.0,64,3.5
2014-01-21 11:00,55.9,64,4.6
2014-01-21 12:00,57.0,62,3.5
2014-01-21 13:00,57.9,56,0
2014-01-21 14:00,64.0,33,0
2014-01-21 15:00,63.0,38,0
2014-01-21 16:00,64.9,34,0
2014-01-21 17:00,66.9,21,0
2014-01-21 18:00,59.0,51,6.9
2014-01-21 19:00,57.0,55,6.9
2014-01-21 20:00,55.9,53,10.4
2014-01-21 21:00,55.0,38,3.5
2014-01-21 22:00,53.1,61,0
2014-01-21 23:00,53.1,41,0
2014-01-22 00:00,51.1,63,0
2014-01-22 01:00,51.1,42.1 °F,0
2014-01-22 02:00,46.9,34.0 °F,0
2014-01-22 03:00,46.0,30.9 °F,0
2014-01-22 04:00,44.1,30.9 °F,0
2014-01-22 05:00,46.9,35.1 °F,0
2014-01-22 06:00,45.0,32.0 °F,0
2014-01-22 07:00,46.0,37.0 °F,0
2014-01-22 08:00,46.9,37.9 °F,0
2014-01-22 09:00,52.0,39.9 °F,0
2014-01-22 10:00,54.0,41.0 °F,0
2014-01-22 11:00,55.0,44.1 °F,0
2014-01-22 12:00,55.9,45.0 °F,0
2014-01-22 13:00,57.0,45.0 °F,0
2014-01-22 14:00,57.9,45.0 °F,0
2014-01-22 15:00,60.1,43.0 °F,0
2014-01-22 16:00,61.0,42.1 °F,0
2014-01-22 17:00,59.0,46.0 °F,0
2014-01-22 18:00,55.0,46.0 °F,0
2014-01-22 19:00,55.0,46.0 °F,0
2014-01-22 20:00,54.0,46.9 °F,0
2014-01-22 21:00,53.1,46.0 °F,0
2014-01-22 22:00,52.0,45.0 °F,0
2014-01-22 23:00,53.1,46.0 °F,0
2014-01-23 00:00,48.9,41.0 °F,0
2014-01-23 01:00,50.0,83,5.8
2014-01-23 02:00,48.0,77,3.5
2014-01-23 03:00,46.9,77,4.6
2014-01-23 04:00,45.0,74,0
2014-01-23 05:00,46.9,68,0
2014-01-23 06:00,51.1,63,4.6
2014-01-23 07:00,51.1,59,6.9
2014-01-23 08:00,55.9,55,13.8
2014-01-23 09:00,57.9,44,15.0
2014-01-23 10:00,59.0,44,15.0
2014-01-23 11:00,60.1,51,5.8
2014-01-23 12:00,61.0,46,0
2014-01-23 13:00,64.9,28,0
2014-01-23 14:00,66.9,24,0
2014-01-23 15:00,68.0,24,0
2014-01-23 16:00,68.0,21,3.5
2014-01-23 17:00,64.9,29,0
2014-01-23 18:00,61.0,42,4.6
2014-01-23 19:00,59.0,48,3.5
2014-01-23 20:00,57.0,62,0
2014-01-23 21:00,54.0,77,9.2
2014-01-23 22:00,54.0,77,9.2
2014-01-23 23:00,53.1,80,4.6
2014-01-24 00:00,52.0,77,0
2014-01-24 01:00,50.0,71,3.5
2014-01-24 02:00,48.9,74,3.5
2014-01-24 03:00,48.9,66,0
2014-01-24 04:00,48.0,68,0
2014-01-24 05:00,48.9,69,0
2014-01-24 06:00,46.9,77,0
2014-01-24 07:00,48.0,77,0
2014-01-24 08:00,48.9,77,0
2014-01-24 09:00,50.0,77,0
2014-01-24 10:00,53.1,69,0
2014-01-24 10:00,53.6,72,0
2014-01-24 11:00,54.0,72,3.5
2014-01-24 12:00,55.0,72,4.6
2014-01-24 13:00,57.0,69,3.5
2014-01-24 14:00,57.0,69,3.5
2014-01-24 15:00,61.0,46,3.5
2014-01-24 16:00,62.1,37,0
2014-01-24 17:00,63.0,31,3.5
2014-01-24 18:00,62.1,38,4.6
2014-01-24 19:00,60.1,47,5.8
2014-01-24 20:00,55.9,67,3.5
2014-01-24 21:00,55.9,60,0
2014-01-24 22:00,54.0,69,9.2
2014-01-24 23:00,55.0,74,4.6
2014-01-25 00:00,54.0,77,4.6
2014-01-25 01:00,52.0,74,0
2014-01-25 02:00,51.1,71,3.5
2014-01-25 03:00,52.0,71,3.5
2014-01-25 04:00,52.0,71,0
2014-01-25 05:00,53.1,83,0
2014-01-25 06:00,52.0,77,0
2014-01-25 07:00,50.0,80,0
2014-01-25 08:00,50.0,80,0
2014-01-25 09:00,54.0,69,0
2014-01-25 10:00,55.9,64,0
2014-01-25 11:00,57.9,65,0
2014-01-25 12:00,60.1,64,5.8
2014-01-25 13:00,57.9,70,3.5
2014-01-25 14:00,60.1,60,0
2014-01-25 15:00,62.1,56,3.5
2014-01-25 16:00,64.0,41,0
2014-01-25 17:00,64.0,37,0
2014-01-25 18:00,62.1,50,5.8
2014-01-25 19:00,61.0,48,3.5
2014-01-25 20:00,59.0,53,8.1
2014-01-25 21:00,57.9,46,0
2014-01-25 22:00,55.9,55,0
2014-01-25 23:00,54.0,47,3.5
2014-01-26 00:00,55.0,69,0
2014-01-26 01:00,54.0,59,0
2014-01-26 02:00,52.0,57,0
2014-01-26 03:00,48.9,54,0
2014-01-26 04:00,48.9,54,0
2014-01-26 05:00,51.1,54,0
2014-01-26 06:00,51.1,59,0
2014-01-26 07:00,53.1,66,3.5
2014-01-26 08:00,53.1,71,0
2014-01-26 09:00,55.0,72,0
2014-01-26 10:00,57.0,69,0
2014-01-26 11:00,57.9,67,3.5
2014-01-26 12:00,57.9,67,4.6
2014-01-26 13:00,60.1,60,3.5
2014-01-26 14:00,63.0,45,0
2014-01-26 15:00,62.1,58,5.8
2014-01-26 16:00,64.9,50,12.7
2014-01-26 17:00,57.9,65,12.7
2014-01-26 18:00,54.0,77,17.3
2014-01-26 19:00,53.1,80,16.1
2014-01-26 20:00,53.1,83,13.8
2014-01-26 21:00,53.1,83,15.0
2014-01-26 22:00,53.1,80,15.0
2014-01-26 23:00,52.0,80,11.5
2014-01-27 00:00,51.1,83,4.6
2014-01-27 01:00,48.9,80,0
2014-01-27 01:00,51.8,82,0
2014-01-27 02:00,51.8,82,0
2014-01-27 02:00,50.0,83,0
2014-01-27 03:00,48.9,80,4.6
2014-01-27 04:00,50.0,80,5.8
2014-01-27 05:00,50.0,80,5.8
2014-01-27 06:00,50.0,83,3.5
2014-01-27 07:00,50.0,80,5.8
2014-01-27 08:00,50.0,80,5.8
2014-01-27 09:00,51.1,80,4.6
2014-01-27 10:00,54.0,75,5.8
2014-01-27 11:00,55.0,72,8.1
2014-01-27 12:00,55.0,74,9.2
2014-01-27 13:00,54.0,77,9.2
2014-01-27 14:00,55.9,72,3.5
2014-01-27 15:00,59.0,64,15.0
2014-01-27 15:00,57.2,67,18.4
2014-01-27 16:00,57.0,69,11.5
2014-01-27 17:00,55.0,74,10.4
2014-01-27 18:00,55.0,74,8.1
2014-01-27 19:00,55.0,74,6.9
2014-01-27 20:00,55.0,74,5.8
2014-01-27 21:00,55.0,74,9.2
2014-01-27 22:00,55.0,77,6.9
2014-01-27 23:00,54.0,77,0
2014-01-28 00:00,54.0,80,4.6
2014-01-28 01:00,54.0,80,4.6
2014-01-28 02:00,54.0,83,3.5
2014-01-28 03:00,53.1,80,3.5
2014-01-28 04:00,54.0,77,3.5
2014-01-28 05:00,54.0,80,3.5
2014-01-28 06:00,55.0,77,3.5
2014-01-28 07:00,55.0,74,0
2014-01-28 08:00,55.0,77,3.5
2014-01-28 09:00,55.9,80,0
2014-01-28 10:00,57.2,77,3.5
2014-01-28 10:00,55.9,80,4.6
2014-01-28 11:00,55.9,80,5.8
2014-01-28 12:00,57.9,81,4.6
2014-01-28 13:00,59.0,81,5.8
2014-01-28 13:00,-,N/A,5.8
2014-01-28 13:00,59.0,82,5.8
2014-01-28 14:00,59.0,81,0
2014-01-28 15:00,65.3,75,16.1
2014-01-28 16:00,62.1,80,11.5
2014-01-28 17:00,63.0,81,9.2
2014-01-28 18:00,60.8,87,8.1
2014-01-28 18:00,60.8,88,10.4
2014-01-28 19:00,61.2,86,6.9
2014-01-28 19:00,60.8,88,5.8
2014-01-28 20:00,60.6,88,5.8
2014-01-28 21:00,60.3,86,5.8
2014-01-28 22:00,60.3,86,8.1
2014-01-28 23:00,60.3,86,8.1
2014-01-29 00:00,60.3,86,4.6
2014-01-29 01:00,58.5,91,5.8
2014-01-29 02:00,57.9,93,4.6
2014-01-29 03:00,58.3,92,5.8
2014-01-29 04:00,60.4,85,3.5
2014-01-29 05:00,59.0,90,3.5
2014-01-29 06:00,58.6,91,4.6
2014-01-29 07:00,59.0,87,0
2014-01-29 08:00,57.9,93,0
2014-01-29 09:00,57.9,90,4.6
2014-01-29 10:00,57.9,93,5.8
2014-01-29 11:00,57.9,90,4.6
2014-01-29 12:00,57.9,90,10.4
2014-01-29 13:00,62.1,80,10.4
2014-01-29 14:00,63.0,81,8.1
2014-01-29 15:00,60.1,86,8.1
2014-01-29 16:00,59.0,87,15.0
2014-01-29 17:00,55.9,87,11.5
2014-01-29 17:00,55.4,88,11.5
2014-01-29 18:00,55.4,88,8.1
2014-01-29 18:00,55.9,84,10.4
2014-01-29 19:00,55.0,86,4.6
2014-01-29 20:00,55.0,86,12.7
2014-01-29 21:00,55.0,86,13.8
2014-01-29 22:00,54.0,86,12.7
2014-01-29 23:00,54.0,90,15.0
2014-01-30 00:00,54.0,90,11.5
2014-01-30 01:00,54.0,90,9.2
2014-01-30 02:00,53.1,93,9.2
2014-01-30 03:00,53.1,89,5.8
2014-01-30 04:00,53.1,93,8.1
2014-01-30 05:00,53.1,89,0
2014-01-30 06:00,53.1,89,0
2014-01-30 07:00,53.1,89,11.5
2014-01-30 08:00,53.1,89,11.5
2014-01-30 09:00,53.1,86,12.7
2014-01-30 09:00,55.4,82,15.0
