Time,Temp(F),Humidity(%),WindSpeed(mph)
2013-12-17 08:00,46.9,77,4.6
2013-12-17 09:00,51.1,74,0
2013-12-17 10:00,53.1,71,3.5
2013-12-17 11:00,53.1,74,0
2013-12-17 12:00,54.0,75,3.5
2013-12-17 13:00,55.9,64,4.6
2013-12-17 14:00,55.9,67,3.5
2013-12-17 15:00,55.9,64,4.6
2013-12-17 16:00,57.0,55,0
2013-12-17 17:00,57.9,44,0
2013-12-17 18:00,55.9,53,3.5
2013-12-17 19:00,55.9,53,0
2013-12-17 20:00,55.9,53,0
2013-12-17 21:00,54.0,57,3.5
2013-12-17 22:00,52.0,61,0
2013-12-17 23:00,52.0,61,0
2013-12-18 00:00,50.0,68,4.6
2013-12-18 01:00,52.0,42.1 °F,0
2013-12-18 02:00,48.0,39.0 °F,0
2013-12-18 03:00,46.9,39.0 °F,0
2013-12-18 04:00,46.9,39.0 °F,0
2013-12-18 05:00,48.0,39.0 °F,0
2013-12-18 06:00,46.0,37.9 °F,0
2013-12-18 07:00,46.9,39.0 °F,0
2013-12-18 08:00,46.0,39.9 °F,0
2013-12-18 09:00,50.0,42.1 °F,0
2013-12-18 10:00,53.1,46.0 °F,0
2013-12-18 11:00,54.0,45.0 °F,0
2013-12-18 12:00,55.0,46.0 °F,0
2013-12-18 13:00,57.0,46.0 °F,0
2013-12-18 14:00,54.0,45.0 °F,0
2013-12-18 15:00,55.0,45.0 °F,0
2013-12-18 16:00,53.1,44.1 °F,0
2013-12-18 16:00,53.6,44.6 °F,0
2013-12-18 17:00,54.0,45.0 °F,0
2013-12-18 18:00,54.0,46.0 °F,0
2013-12-18 19:00,54.0,46.0 °F,0
2013-12-18 20:00,53.1,46.0 °F,0
2013-12-18 21:00,51.8,46.4 °F,0
2013-12-18 21:00,52.0,45.0 °F,0
2013-12-18 22:00,52.0,45.0 °F,0
2013-12-18 23:00,51.1,44.1 °F,0
2013-12-19 00:00,51.1,44.1 °F,0
2013-12-19 01:00,51.8,71,26.5
2013-12-19 01:00,51.1,74,25.3
2013-12-19 02:00,51.1,71,28.8
2013-12-19 03:00,50.0,71,23.0
2013-12-19 04:00,48.9,69,9.2
2013-12-19 05:00,48.9,66,8.1
2013-12-19 06:00,48.9,64,6.9
2013-12-19 07:00,48.0,68,8.1
2013-12-19 08:00,48.0,68,6.9
2013-12-19 09:00,51.1,61,6.9
2013-12-19 10:00,51.1,68,5.8
2013-12-19 11:00,52.0,63,5.8
2013-12-19 12:00,54.0,59,3.5
2013-12-19 13:00,57.0,51,6.9
2013-12-19 14:00,57.0,45,18.4
2013-12-19 15:00,57.9,46,16.1
2013-12-19 16:00,57.0,49,16.1
2013-12-19 17:00,54.0,57,16.1
2013-12-19 18:00,53.1,59,11.5
2013-12-19 19:00,53.1,50,9.2
2013-12-19 20:00,54.0,37,8.1
2013-12-19 21:00,55.9,28,11.5
2013-12-19 22:00,54.0,36,9.2
2013-12-19 23:00,54.0,35,13.8
2013-12-20 00:00,54.0,33,10.4
2013-12-20 01:00,54.0,22.1 °F,0
2013-12-20 02:00,45.0,21.0 °F,0
2013-12-20 03:00,43.0,21.9 °F,0
2013-12-20 04:00,42.1,21.9 °F,0
2013-12-20 05:00,44.1,24.1 °F,0
2013-12-20 06:00,41.0,23.0 °F,0
2013-12-20 07:00,42.1,26.1 °F,0
2013-12-20 08:00,45.0,28.9 °F,0
2013-12-20 09:00,48.0,27.0 °F,0
2013-12-20 10:00,50.0,30.0 °F,0
2013-12-20 11:00,53.1,33.1 °F,0
2013-12-20 12:00,54.0,35.1 °F,0
2013-12-20 13:00,55.0,37.9 °F,0
2013-12-20 14:00,55.0,39.9 °F,0
2013-12-20 15:00,60.1,28.0 °F,0
2013-12-20 16:00,57.0,34.0 °F,0
2013-12-20 17:00,55.0,37.9 °F,0
2013-12-20 18:00,54.0,41.0 °F,0
2013-12-20 19:00,52.0,43.0 °F,0
2013-12-20 20:00,52.0,43.0 °F,0
2013-12-20 21:00,50.0,41.0 °F,0
2013-12-20 22:00,50.0,37.9 °F,0
2013-12-20 23:00,50.0,37.9 °F,0
2013-12-21 00:00,51.1,43.0 °F,0
2013-12-21 01:00,50.0,80,8.1
2013-12-21 02:00,48.9,80,8.1
2013-12-21 03:00,50.0,83,8.1
2013-12-21 04:00,50.0,83,10.4
2013-12-21 05:00,51.1,83,12.7
2013-12-21 05:00,51.8,82,12.7
2013-12-21 06:00,50.0,86,9.2
2013-12-21 06:00,50.0,87,10.4
2013-12-21 07:00,50.0,86,8.1
2013-12-21 07:00,50.0,87,9.2
2013-12-21 08:00,48.9,86,5.8
2013-12-21 08:00,48.2,87,4.6
2013-12-21 09:00,50.0,83,0
2013-12-21 10:00,53.1,74,0
2013-12-21 11:00,53.1,74,3.5
2013-12-21 12:00,55.0,69,3.5
2013-12-21 13:00,55.9,69,5.8
2013-12-21 14:00,59.0,64,15.0
2013-12-21 15:00,59.0,64,13.8
2013-12-21 16:00,57.0,69,16.1
2013-12-21 17:00,54.0,77,12.7
2013-12-21 18:00,53.1,80,15.0
2013-12-21 19:00,53.1,80,6.9
2013-12-21 20:00,52.0,80,0
2013-12-21 21:00,50.0,80,0
2013-12-21 22:00,50.0,80,0
2013-12-21 23:00,50.0,77,0
2013-12-22 00:00,48.0,83,0
2013-12-22 01:00,48.0,83,3.5
2013-12-22 02:00,46.9,83,0
2013-12-22 03:00,45.0,86,0
2013-12-22 04:00,44.1,89,0
2013-12-22 05:00,45.0,82,0
2013-12-22 06:00,44.1,85,0
2013-12-22 07:00,46.9,83,0
2013-12-22 08:00,46.0,86,0
2013-12-22 09:00,51.1,83,3.5
2013-12-22 10:00,52.0,80,0
2013-12-22 11:00,54.0,77,3.5
2013-12-22 12:00,55.9,64,0
2013-12-22 13:00,55.9,69,0
2013-12-22 14:00,63.0,41,0
2013-12-22 15:00,62.1,48,0
2013-12-22 16:00,63.0,40,3.5
2013-12-22 17:00,57.0,57,3.5
2013-12-22 18:00,57.9,51,8.1
2013-12-22 19:00,57.9,49,3.5
2013-12-22 20:00,54.0,57,0
2013-12-22 21:00,53.1,55,0
2013-12-22 22:00,52.0,69,4.6
2013-12-22 23:00,51.1,68,0
2013-12-23 00:00,53.1,64,0
2013-12-23 01:00,51.1,68,0
2013-12-23 02:00,48.0,68,0
2013-12-23 03:00,46.9,71,0
2013-12-23 04:00,46.0,73,0
2013-12-23 05:00,45.0,74,0
2013-12-23 06:00,46.0,76,0
2013-12-23 07:00,46.9,77,0
2013-12-23 08:00,48.9,77,3.5
2013-12-23 09:00,52.0,71,3.5
2013-12-23 10:00,52.0,71,0
2013-12-23 11:00,53.1,71,3.5
2013-12-23 12:00,54.0,69,5.8
2013-12-23 13:00,55.9,67,0
2013-12-23 14:00,57.0,59,0
2013-12-23 15:00,59.0,49,0
2013-12-23 16:00,60.1,49,0
2013-12-23 17:00,57.9,47,0
2013-12-23 18:00,57.0,53,0
2013-12-23 19:00,55.0,57,3.5
2013-12-23 20:00,54.0,57,3.5
2013-12-23 21:00,53.1,57,0
2013-12-23 22:00,53.1,57,0
2013-12-23 23:00,52.0,69,4.6
2013-12-24 00:00,52.0,63,0
2013-12-24 01:00,50.0,66,4.6
2013-12-24 02:00,46.9,71,0
2013-12-24 03:00,48.0,74,0
2013-12-24 04:00,48.9,66,0
2013-12-24 05:00,46.0,73,0
2013-12-24 06:00,46.0,73,0
2013-12-24 07:00,48.0,71,0
2013-12-24 08:00,46.9,77,0
2013-12-24 09:00,51.1,68,0
2013-12-24 10:00,52.0,66,3.5
2013-12-24 11:00,54.0,66,0
2013-12-24 12:00,55.0,67,3.5
2013-12-24 13:00,55.9,67,0
2013-12-24 14:00,57.9,65,0
2013-12-24 15:00,55.9,72,6.9
2013-12-24 16:00,57.0,64,5.8
2013-12-24 17:00,57.0,59,5.8
2013-12-24 18:00,57.9,51,5.8
2013-12-24 19:00,54.0,64,4.6
2013-12-24 20:00,54.0,64,0
2013-12-24 21:00,51.1,63,3.5
2013-12-24 22:00,51.1,63,4.6
2013-12-24 23:00,51.1,61,4.6
2013-12-25 00:00,51.1,66,0
2013-12-25 01:00,48.0,39.9 °F,0
2013-12-25 02:00,46.0,36.0 °F,0
2013-12-25 03:00,46.0,37.0 °F,0
2013-12-25 04:00,44.1,37.0 °F,0
2013-12-25 05:00,46.9,37.9 °F,0
2013-12-25 06:00,46.0,39.9 °F,0
2013-12-25 07:00,46.0,39.9 °F,0
2013-12-25 08:00,46.9,39.9 °F,0
2013-12-25 09:00,52.0,43.0 °F,0
2013-12-25 10:00,53.1,44.1 °F,0
2013-12-25 11:00,57.0,42.1 °F,0
2013-12-25 12:00,60.1,39.0 °F,0
2013-12-25 13:00,61.0,39.9 °F,0
2013-12-25 14:00,63.0,39.9 °F,0
2013-12-25 15:00,63.0,39.0 °F,0
2013-12-25 16:00,60.1,39.9 °F,0
2013-12-25 17:00,61.0,39.0 °F,0
2013-12-25 18:00,59.0,39.9 °F,0
2013-12-25 19:00,55.9,39.9 °F,0
2013-12-25 20:00,55.0,43.0 °F,0
2013-12-25 21:00,54.0,42.1 °F,0
2013-12-25 22:00,51.1,41.0 °F,0
2013-12-25 23:00,51.1,39.9 °F,0
2013-12-26 00:00,48.0,39.0 °F,0
2013-12-26 01:00,51.1,41.0 °F,0
2013-12-26 02:00,45.0,39.0 °F,0
2013-12-26 03:00,46.0,37.9 °F,0
2013-12-26 04:00,44.1,37.9 °F,0
2013-12-26 05:00,46.0,39.9 °F,0
2013-12-26 06:00,46.0,39.9 °F,0
2013-12-26 07:00,46.0,39.9 °F,0
2013-12-26 08:00,45.0,39.0 °F,0
2013-12-26 09:00,50.0,39.9 °F,0
2013-12-26 10:00,51.1,42.1 °F,0
2013-12-26 11:00,53.1,44.1 °F,0
2013-12-26 12:00,55.0,45.0 °F,0
2013-12-26 13:00,55.0,45.0 °F,0
2013-12-26 14:00,55.9,46.0 °F,0
2013-12-26 15:00,57.0,44.1 °F,0
2013-12-26 16:00,62.1,39.0 °F,0
2013-12-26 17:00,61.0,39.0 °F,0
2013-12-26 18:00,57.9,41.0 °F,0
2013-12-26 19:00,57.0,39.9 °F,0
2013-12-26 20:00,55.9,39.0 °F,0
2013-12-26 21:00,53.1,44.1 °F,0
2013-12-26 22:00,53.1,43.0 °F,0
2013-12-26 23:00,50.0,39.9 °F,0
2013-12-27 00:00,50.0,39.9 °F,0
2013-12-27 01:00,51.1,43.0 °F,0
2013-12-27 02:00,45.0,37.0 °F,0
2013-12-27 03:00,45.0,37.0 °F,0
2013-12-27 04:00,45.0,37.9 °F,0
2013-12-27 05:00,44.1,37.9 °F,0
2013-12-27 06:00,44.1,37.9 °F,0
2013-12-27 07:00,46.0,39.0 °F,0
2013-12-27 08:00,46.0,39.9 °F,0
2013-12-27 09:00,51.1,42.1 °F,0
2013-12-27 10:00,52.0,43.0 °F,0
2013-12-27 11:00,53.1,44.1 °F,0
2013-12-27 12:00,54.0,44.1 °F,0
2013-12-27 13:00,54.0,45.0 °F,0
2013-12-27 14:00,54.0,44.1 °F,0
2013-12-27 15:00,55.9,37.9 °F,0
2013-12-27 16:00,55.9,39.9 °F,0
2013-12-27 17:00,55.0,42.1 °F,0
2013-12-27 18:00,55.0,42.1 °F,0
2013-12-27 19:00,53.1,43.0 °F,0
2013-12-27 20:00,53.1,41.0 °F,0
2013-12-27 21:00,54.0,37.9 °F,0
2013-12-27 22:00,52.0,39.0 °F,0
2013-12-27 23:00,50.0,41.0 °F,0
2013-12-28 00:00,52.0,44.1 °F,0
2013-12-28 01:00,48.0,42.1 °F,0
2013-12-28 02:00,44.1,37.9 °F,0
2013-12-28 03:00,45.0,37.9 °F,0
2013-12-28 04:00,43.0,36.0 °F,0
2013-12-28 05:00,41.0,35.1 °F,0
2013-12-28 06:00,39.9,35.1 °F,0
2013-12-28 07:00,46.9,41.0 °F,0
2013-12-28 08:00,44.1,39.9 °F,0
2013-12-28 09:00,48.0,42.1 °F,0
2013-12-28 10:00,51.1,42.1 °F,0
2013-12-28 11:00,52.0,42.1 °F,0
2013-12-28 12:00,53.1,43.0 °F,0
2013-12-28 13:00,55.0,44.1 °F,0
2013-12-28 14:00,57.0,43.0 °F,0
2013-12-28 15:00,57.0,45.0 °F,0
2013-12-28 16:00,62.1,35.1 °F,0
2013-12-28 17:00,60.1,30.0 °F,0
2013-12-28 18:00,55.9,28.9 °F,0
2013-12-28 19:00,54.0,37.9 °F,0
2013-12-28 20:00,53.1,39.9 °F,0
2013-12-28 21:00,53.1,37.9 °F,0
2013-12-28 22:00,50.0,34.0 °F,0
2013-12-28 23:00,50.0,37.0 °F,0
2013-12-29 00:00,48.9,39.9 °F,0
2013-12-29 01:00,50.0,36.0 °F,0
2013-12-29 02:00,44.1,34.0 °F,0
2013-12-29 03:00,46.0,33.1 °F,0
2013-12-29 04:00,44.1,33.1 °F,0
2013-12-29 05:00,52.0,30.9 °F,0
2013-12-29 06:00,51.1,27.0 °F,0
2013-12-29 07:00,50.0,28.0 °F,0
2013-12-29 08:00,54.0,24.1 °F,0
2013-12-29 09:00,57.0,27.0 °F,0
2013-12-29 10:00,60.1,24.1 °F,0
2013-12-29 11:00,60.1,35.1 °F,0
2013-12-29 12:00,63.0,28.0 °F,0
2013-12-29 13:00,64.0,21.9 °F,0
2013-12-29 14:00,66.9,17.1 °F,0
2013-12-29 15:00,66.0,21.0 °F,0
2013-12-29 16:00,66.0,16.0 °F,0
2013-12-29 17:00,60.1,30.0 °F,0
2013-12-29 18:00,57.9,37.0 °F,0
2013-12-29 19:00,57.9,32.0 °F,0
2013-12-29 20:00,57.0,28.9 °F,0
2013-12-29 21:00,54.0,33.1 °F,0
2013-12-29 22:00,53.1,33.1 °F,0
2013-12-29 23:00,52.0,36.0 °F,0
2013-12-30 00:00,48.9,36.0 °F,0
2013-12-30 01:00,46.0,34.0 °F,0
2013-12-30 02:00,46.0,35.1 °F,0
2013-12-30 03:00,46.0,33.1 °F,0
2013-12-30 04:00,43.0,33.1 °F,0
2013-12-30 05:00,42.1,33.1 °F,0
2013-12-30 06:00,44.1,37.0 °F,0
2013-12-30 07:00,44.1,37.0 °F,0
2013-12-30 08:00,45.0,37.0 °F,0
2013-12-30 09:00,50.0,39.9 °F,0
2013-12-30 10:00,52.0,41.0 °F,0
2013-12-30 11:00,53.1,43.0 °F,0
2013-12-30 12:00,54.0,41.0 °F,0
2013-12-30 13:00,55.0,42.1 °F,0
2013-12-30 14:00,54.0,45.0 °F,0
2013-12-30 15:00,55.0,45.0 °F,0
2013-12-30 16:00,57.0,42.1 °F,0
2013-12-30 17:00,57.9,35.1 °F,0
2013-12-30 18:00,55.0,42.1 °F,0
2013-12-30 19:00,53.1,46.0 °F,0
2013-12-30 20:00,52.0,46.0 °F,0
2013-12-30 21:00,51.1,46.0 °F,0
2013-12-30 22:00,50.0,45.0 °F,0
2013-12-30 23:00,48.9,44.1 °F,0
2013-12-31 00:00,46.0,39.0 °F,0
2013-12-31 01:00,46.9,37.9 °F,0
2013-12-31 02:00,44.1,35.1 °F,0
2013-12-31 03:00,42.1,35.1 °F,0
2013-12-31 04:00,41.0,35.6 °F,0
2013-12-31 04:00,41.0,35.1 °F,0
2013-12-31 04:00,42.8,35.6 °F,0
2013-12-31 05:00,44.6,37.4 °F,0
2013-12-31 05:00,44.1,37.9 °F,0
2013-12-31 06:00,42.8,37.4 °F,0
2013-12-31 06:00,42.1,37.9 °F,0
2013-12-31 07:00,44.6,39.2 °F,0
2013-12-31 07:00,44.6,39.2 °F,0
2013-12-31 07:00,46.0,42.1 °F,0
2013-12-31 08:00,46.4,42.8 °F,0
2013-12-31 08:00,46.0,43.0 °F,0
2013-12-31 09:00,46.4,44.6 °F,0
2013-12-31 09:00,46.0,44.1 °F,0
2013-12-31 10:00,46.9,44.1 °F,0
2013-12-31 11:00,48.0,45.0 °F,0
2013-12-31 12:00,51.1,45.0 °F,0
2013-12-31 13:00,51.1,45.0 °F,0
2013-12-31 14:00,57.0,44.1 °F,0
2013-12-31 15:00,55.0,44.1 °F,0
2013-12-31 16:00,59.0,43.0 °F,0
2013-12-31 17:00,54.0,43.0 °F,0
2013-12-31 18:00,52.0,43.0 °F,0
2013-12-31 19:00,51.1,44.1 °F,0
2013-12-31 20:00,
