Trip ID,Duration,Start Date
5493,83224,8/30/2013 12:13
5495,892,8/30/2013 12:14
5496,255,8/30/2013 12:14
5498,1214,8/30/2013 12:14
5500,1751,8/30/2013 12:14
5497,1235,8/30/2013 12:14
5499,331,8/30/2013 12:14
5501,341,8/30/2013 12:14
5504,641,8/30/2013 12:16
5503,463,8/30/2013 12:16
5505,575,8/30/2013 12:16
5506,20931,8/30/2013 12:17
5508,20920,8/30/2013 12:17
5513,626,8/30/2013 12:18
5515,1683,8/30/2013 12:18
5516,347,8/30/2013 12:18
5514,1641,8/30/2013 12:18
5518,325,8/30/2013 12:19
5522,450,8/30/2013 12:20
5523,3494,8/30/2013 12:21
5525,422,8/30/2013 12:21
5524,1192,8/30/2013 12:22
5526,822,8/30/2013 12:23
5528,519,8/30/2013 12:24
5527,622,8/30/2013 12:24
5530,860,8/30/2013 12:25
5531,16744,8/30/2013 12:26
5537,16570,8/30/2013 12:29
5534,547,8/30/2013 12:29
5536,528,8/30/2013 12:29
5538,570,8/30/2013 12:30
5539,10805,8/30/2013 12:32
5542,461,8/30/2013 12:35
5543,185,8/30/2013 12:36
5544,981,8/30/2013 12:37
5545,1156,8/30/2013 12:38
5547,479,8/30/2013 12:42
5546,1045,8/30/2013 12:42
5548,593,8/30/2013 12:43
5549,395,8/30/2013 12:43
5550,211,8/30/2013 12:46
5561,1806,8/30/2013 12:47
5555,249,8/30/2013 12:47
5560,563,8/30/2013 12:47
5569,1108,8/30/2013 12:48
5567,1173,8/30/2013 12:48
5571,1647,8/30/2013 12:49
5579,1543,8/30/2013 12:51
5580,112,8/30/2013 12:52
5581,1223,8/30/2013 12:52
5582,2911,8/30/2013 12:53
5583,597,8/30/2013 12:53
5584,1107,8/30/2013 12:54
5585,1213,8/30/2013 12:55
5587,571,8/30/2013 12:58
5588,722,8/30/2013 12:58
5589,1125,8/30/2013 12:59
5590,449,8/30/2013 13:00
5591,494,8/30/2013 13:01
5592,444,8/30/2013 13:03
5595,528,8/30/2013 13:05
5600,375,8/30/2013 13:07
5605,303,8/30/2013 13:08
5604,390,8/30/2013 13:08
5602,965,8/30/2013 13:08
5611,568,8/30/2013 13:10
5608,1433,8/30/2013 13:10
5606,1436,8/30/2013 13:10
5609,7603,8/30/2013 13:10
5607,1430,8/30/2013 13:10
5612,288,8/30/2013 13:10
5614,7570,8/30/2013 13:11
5617,179,8/30/2013 13:12
5618,372,8/30/2013 13:12
5628,522,8/30/2013 13:14
5638,23360,8/30/2013 13:17
5640,23319,8/30/2013 13:17
5648,1978,8/30/2013 13:19
5645,1344,8/30/2013 13:19
5647,595,8/30/2013 13:19
5646,606,8/30/2013 13:19
5650,577,8/30/2013 13:19
5651,258,8/30/2013 13:20
5653,1827,8/30/2013 13:21
5652,256,8/30/2013 13:21
5671,220,8/30/2013 13:28
5670,620,8/30/2013 13:28
5675,297,8/30/2013 13:30
5681,403,8/30/2013 13:32
5683,12875,8/30/2013 13:33
5694,355,8/30/2013 13:36
5696,944,8/30/2013 13:38
5697,12562,8/30/2013 13:38
5698,3684,8/30/2013 13:39
5700,1014,8/30/2013 13:41
5701,1361,8/30/2013 13:42
5702,170,8/30/2013 13:43
5703,758,8/30/2013 13:45
5705,241,8/30/2013 13:46
5706,6553,8/30/2013 13:47
5707,556,8/30/2013 13:48
5708,1349,8/30/2013 13:49
5709,746,8/30/2013 13:50
5712,512,8/30/2013 13:53
5716,14545,8/30/2013 13:53
5720,375,8/30/2013 13:54
5721,1452,8/30/2013 13:54
5722,572,8/30/2013 13:54
5717,14568,8/30/2013 13:54
5727,6797,8/30/2013 13:55
5730,316,8/30/2013 13:56
5731,6748,8/30/2013 13:56
5736,1247,8/30/2013 13:57
5741,480,8/30/2013 13:58
5742,293,8/30/2013 13:59
5743,711,8/30/2013 13:59
5744,182,8/30/2013 14:00
5746,238,8/30/2013 14:03
5745,266,8/30/2013 14:03
5748,2048,8/30/2013 14:07
5749,499,8/30/2013 14:11
5754,672,8/30/2013 14:12
5763,322,8/30/2013 14:13
5764,481,8/30/2013 14:14
5767,134,8/30/2013 14:14
5773,1133,8/30/2013 14:15
5769,1152,8/30/2013 14:15
5774,481,8/30/2013 14:16
5776,343,8/30/2013 14:17
5778,1069,8/30/2013 14:17
5779,1049,8/30/2013 14:18
5787,711,8/30/2013 14:19
5789,486,8/30/2013 14:20
5793,1780,8/30/2013 14:20
5790,1021,8/30/2013 14:20
5792,467,8/30/2013 14:20
5794,446,8/30/2013 14:22
5797,227,8/30/2013 14:27
5798,362,8/30/2013 14:28
5804,566,8/30/2013 14:30
5808,1359,8/30/2013 14:30
5803,584,8/30/2013 14:30
5807,594,8/30/2013 14:30
5806,609,8/30/2013 14:30
5814,745,8/30/2013 14:31
5812,557,8/30/2013 14:31
5821,815,8/30/2013 14:33
5822,534,8/30/2013 14:34
5829,871,8/30/2013 14:36
5830,220,8/30/2013 14:38
5831,672,8/30/2013 14:41
5832,627,8/30/2013 14:42
5833,1824,8/30/2013 14:42
5836,1202,8/30/2013 14:43
5834,381,8/30/2013 14:43
5837,1196,8/30/2013 14:43
5835,1214,8/30/2013 14:43
5840,1195,8/30/2013 14:44
5838,1207,8/30/2013 14:44
5839,1036,8/30/2013 14:44
5841,949,8/30/2013 14:46
5842,486,8/30/2013 14:48
5843,1613,8/30/2013 14:52
5845,1373,8/30/2013 14:52
5847,705,8/30/2013 14:55
5848,468,8/30/2013 14:55
5849,588,8/30/2013 14:55
5846,722,8/30/2013 14:55
5850,457,8/30/2013 14:56
5858,573,8/30/2013 14:59
5868,375,8/30/2013 15:02
5869,401,8/30/2013 15:02
5870,658,8/30/2013 15:04
5872,125,8/30/2013 15:04
5871,830,8/30/2013 15:04
5873,199,8/30/2013 15:05
5874,1301,8/30/2013 15:07
5879,375,8/30/2013 15:09
5877,405,8/30/2013 15:09
5886,1138,8/30/2013 15:10
5908,2862,8/30/2013 15:13
5904,723,8/30/2013 15:13
5913,3314,8/30/2013 15:14
5909,378,8/30/2013 15:14
5912,3328,8/30/2013 15:14
5910,1116,8/30/2013 15:14
5920,527,8/30/2013 15:16
5924,420,8/30/2013 15:17
5925,401,8/30/2013 15:17
5935,398,8/30/2013 15:19
5936,531,8/30/2013 15:19
5933,498,8/30/2013 15:19
5931,352,8/30/2013 15:19
5939,411,8/30/2013 15:20
5938,2650,8/30/2013 15:20
5940,390,8/30/2013 15:21
5947,140,8/30/2013 15:22
5952,846,8/30/2013 15:24
5958,273,8/30/2013 15:25
5972,716,8/30/2013 15:26
5983,1628,8/30/2013 15:31
5984,1632,8/30/2013 15:31
5987,1298,8/30/2013 15:34
5988,1241,8/30/2013 15:35
5990,686,8/30/2013 15:37
5989,1628,8/30/2013 15:37
5991,1094,8/30/2013 15:38
5992,8522,8/30/2013 15:38
5993,1077,8/30/2013 15:39
5994,333,8/30/2013 15:40
5995,1825,8/30/2013 15:41
6003,23694,8/30/2013 15:45
6004,506,8/30/2013 15:47
6006,893,8/30/2013 15:48
6005,908,8/30/2013 15:48
6008,508,8/30/2013 15:49
6007,928,8/30/2013 15:49
6011,418,8/30/2013 15:53
6010,425,8/30/2013 15:53
6024,1082,8/30/2013 15:59
6025,1096,8/30/2013 15:59
6029,736,8/30/2013 16:05
6032,10963,8/30/2013 16:05
6035,1812,8/30/2013 16:06
6034,578,8/30/2013 16:06
6038,350,8/30/2013 16:08
6037,816,8/30/2013 16:08
6046,549,8/30/2013 16:10
6044,818,8/30/2013 16:10
6050,1062,8/30/2013 16:11
6060,647,8/30/2013 16:13
6058,665,8/30/2013 16:13
6064,951,8/30/2013 16:14
6069,1689,8/30/2013 16:16
6070,1659,8/30/2013 16:16
6072,389,8/30/2013 16:17
6073,311,8/30/2013 16:19
6075,1870,8/30/2013 16:20
6082,8181,8/30/2013 16:21
6080,683,8/30/2013 16:21
6085,7931,8/30/2013 16:21
6090,1026,8/30/2013 16:22
6093,4528,8/30/2013 16:23
6091,17774,8/30/2013 16:23
6097,670,8/30/2013 16:24
6098,17593,8/30/2013 16:25
6108,897,8/30/2013 16:28
6113,1526,8/30/2013 16:28
6115,69,8/30/2013 16:30
6116,1845,8/30/2013 16:31
6117,213,8/30/2013 16:31
6118,327,8/30/2013 16:32
6119,890,8/30/2013 16:32
6120,859,8/30/2013 16:32
6121,1588,8/30/2013 16:34
6122,755,8/30/2013 16:34
6123,621,8/30/2013 16:35
6125,393,8/30/2013 16:35
6127,555,8/30/2013 16:36
6126,724,8/30/2013 16:36
6129,1619,8/30/2013 16:36
6132,284,8/30/2013 16:37
6131,16933,8/30/2013 16:37
6130,1595,8/30/2013 16:37
6135,864,8/30/2013 16:39
6145,895,8/30/2013 16:40
6141,3504,8/30/2013 16:40
6153,614,8/30/2013 16:41
6156,1462,8/30/2013 16:44
6158,741,8/30/2013 16:44
6154,1473,8/30/2013 16:44
6161,4375,8/30/2013 16:45
6167,317,8/30/2013 16:47
6168,704,8/30/2013 16:51
6174,415,8/30/2013 16:53
6172,334,8/30/2013 16:53
6175,702,8/30/2013 16:57
6176,347,8/30/2013 16:57
6177,697,8/30/2013 16:58
6179,498,8/30/2013 16:59
6178,70982,8/30/2013 16:59
6180,7833,8/30/2013 17:00
6181,674,8/30/2013 17:03
6182,584,8/30/2013 17:03
6184,696,8/30/2013 17:04
6185,885,8/30/2013 17:04
6188,902,8/30/2013 17:05
6187,676,8/30/2013 17:05
6189,952,8/30/2013 17:06
6191,197,8/30/2013 17:09
6199,1066,8/30/2013 17:11
6201,876,8/30/2013 17:11
6200,811,8/30/2013 17:11
6198,998,8/30/2013 17:11
6208,916,8/30/2013 17:13
6207,511,8/30/2013 17:13
6210,608,8/30/2013 17:15
6211,557,8/30/2013 17:16
6212,385,8/30/2013 17:18
6213,1753,8/30/2013 17:20
6214,1721,8/30/2013 17:20
6218,292,8/30/2013 17:21
6216,406,8/30/2013 17:21
6215,736,8/30/2013 17:21
6217,1165,8/30/2013 17:21
6220,216,8/30/2013 17:22
6227,7890,8/30/2013 17:23
6231,750,8/30/2013 17:23
6236,1163,8/30/2013 17:24
6234,254,8/30/2013 17:24
6240,972,8/30/2013 17:25
6241,1098,8/30/2013 17:25
6242,796,8/30/2013 17:25
6243,786,8/30/2013 17:29
6244,731,8/30/2013 17:30
6245,498,8/30/2013 17:30
6247,1029,8/30/2013 17:36
6246,1018,8/30/2013 17:36
6249,1328,8/30/2013 17:38
6251,555,8/30/2013 17:39
6252,916,8/30/2013 17:39
6254,831,8/30/2013 17:40
6255,880,8/30/2013 17:42
6256,545,8/30/2013 17:43
6258,1021,8/30/2013 17:48
6259,751,8/30/2013 17:48
6261,882,8/30/2013 17:49
6263,1321,8/30/2013 17:52
6262,1365,8/30/2013 17:52
6264,307,8/30/2013 17:53
6266,168,8/30/2013 17:53
6267,777,8/30/2013 17:55
6268,837,8/30/2013 17:55
6270,585,8/30/2013 17:57
6271,3644,8/30/2013 17:57
6272,328,8/30/2013 18:00
6274,676,8/30/2013 18:04
6273,292,8/30/2013 18:04
6275,674,8/30/2013 18:05
6277,446,8/30/2013 18:06
6280,1285,8/30/2013 18:07
6282,241334,8/30/2013 18:07
6281,1276,8/30/2013 18:07
6284,359,8/30/2013 18:08
6283,271,8/30/2013 18:08
6285,274,8/30/2013 18:08
6287,1111,8/30/2013 18:09
6288,1487,8/30/2013 18:10
6289,1415,8/30/2013 18:11
6290,961,8/30/2013 18:12
6291,945,8/30/2013 18:13
6293,4436,8/30/2013 18:15
6292,229,8/30/2013 18:15
6295,781,8/30/2013 18:16
6294,736,8/30/2013 18:16
6296,348,8/30/2013 18:16
6297,2527,8/30/2013 18:16
6299,487,8/30/2013 18:17
6298,2496,8/30/2013 18:17
6301,1169,8/30/2013 18:18
6302,954,8/30/2013 18:18
6303,534,8/30/2013 18:18
6300,591,8/30/2013 18:18
6304,282,8/30/2013 18:20
6306,514,8/30/2013 18:20
6305,307,8/30/2013 18:20
6308,1405,8/30/2013 18:21
6307,387,8/30/2013 18:21
6310,655,8/30/2013 18:22
6312,5900,8/30/2013 18:25
6311,5929,8/30/2013 18:25
6313,419,8/30/2013 18:26
6314,415,8/30/2013 18:26
6315,1061,8/30/2013 18:28
6317,532,8/30/2013 18:30
6318,1562,8/30/2013 18:32
6319,2929,8/30/2013 18:33
6321,1120,8/30/2013 18:34
6322,438,8/30/2013 18:36
6323,2868,8/30/2013 18:36
6325,1172,8/30/2013 18:37
6324,1187,8/30/2013 18:37
6326,289,8/30/2013 18:38
6327,317,8/30/2013 18:41
6331,1231,8/30/2013 18:42
6328,1209,8/30/2013 18:42
6329,928,8/30/2013 18:42
6330,511,8/30/2013 18:42
6333,9268,8/30/2013 18:43
6335,317,8/30/2013 18:43
6334,1352,8/30/2013 18:43
6336,1406,8/30/2013 18:45
6338,485,8/30/2013 18:46
6337,511,8/30/2013 18:46
6339,1010,8/30/2013 18:47
6340,2746,8/30/2013 18:48
6343,689,8/30/2013 18:49
6341,2688,8/30/2013 18:49
6342,556,8/30/2013 18:49
6344,757,8/30/2013 18:50
6345,486,8/30/2013 18:50
6346,648,8/30/2013 18:51
6349,1087,8/30/2013 18:52
6348,461,8/30/2013 18:53
6350,2207,8/30/2013 18:53
6351,597,8/30/2013 18:54
6352,306,8/30/2013 18:58
6355,995,8/30/2013 19:00
6357,757,8/30/2013 19:01
6358,391,8/30/2013 19:04
6360,4446,8/30/2013 19:05
6359,337,8/30/2013 19:05
6361,700,8/30/2013 19:07
6364,763,8/30/2013 19:09
6363,763,8/30/2013 19:09
6365,769,8/30/2013 19:11
6366,1528,8/30/2013 19:13
6368,1278,8/30/2013 19:14
6367,1308,8/30/2013 19:14
6370,941,8/30/2013 19:17
6369,1155,8/30/2013 19:17
6372,1018,8/30/2013 19:18
6371,466,8/30/2013 19:18
6376,1323,8/30/2013 19:18
6375,1324,8/30/2013 19:18
6373,1032,8/30/2013 19:18
6374,1333,8/30/2013 19:18
6380,631,8/30/2013 19:20
6378,440,8/30/2013 19:20
6379,898,8/30/2013 19:20
6377,821,8/30/2013 19:20
6381,611,8/30/2013 19:22
6382,627,8/30/2013 19:22
6383,7453,8/30/2013 19:23
6386,438,8/30/2013 19:24
6387,7268,8/30/2013 19:26
6388,7454,8/30/2013 19:27
6389,7044,8/30/2013 19:30
6390,7003,8/30/2013 19:30
6391,895,8/30/2013 19:31
6392,604,8/30/2013 19:31
6394,778,8/30/2013 19:32
6393,134,8/30/2013 19:32
6395,763,8/30/2013 19:33
6396,6731,8/30/2013 19:34
6397,395,8/30/2013 19:36
6398,392,8/30/2013 19:36
6400,624,8/30/2013 19:43
6401,539,8/30/2013 19:47
6403,499,8/30/2013 19:48
6402,509,8/30/2013 19:48
6405,251,8/30/2013 19:49
6404,1744,8/30/2013 19:49
6406,304,8/30/2013 19:51
6407,631,8/30/2013 19:51
6408,12459,8/30/2013 19:53
6409,12408,8/30/2013 19:54
5111,2224,8/30/2013 1:15
6410,4451,8/30/2013 20:03
6411,4446,8/30/2013 20:03
6412,70731,8/30/2013 20:04
6413,5334,8/30/2013 20:13
6414,5218,8/30/2013 20:15
6415,611,8/30/2013 20:18
6416,296,8/30/2013 20:19
6417,869,8/30/2013 20:23
6418,972,8/30/2013 20:34
6419,330,8/30/2013 20:36
6420,826,8/30/2013 20:37
6421,539,8/30/2013 20:38
6423,787,8/30/2013 20:49
6424,798,8/30/2013 20:50
6425,1415,8/30/2013 20:52
6426,1307,8/30/2013 20:54
6427,1239,8/30/2013 21:03
6428,551,8/30/2013 21:05
6429,1040,8/30/2013 21:06
6431,575,8/30/2013 21:08
6430,534,8/30/2013 21:08
6432,808,8/30/2013 21:10
6433,845,8/30/2013 21:10
6436,857,8/30/2013 21:12
6435,872,8/30/2013 21:12
6434,713,8/30/2013 21:12
6437,578,8/30/2013 21:15
6438,377,8/30/2013 21:16
6441,621,8/30/2013 21:19
6440,1462,8/30/2013 21:20
6442,396,8/30/2013 21:24
6445,333,8/30/2013 21:37
6446,280,8/30/2013 21:40
6448,283,8/30/2013 21:41
6447,485,8/30/2013 21:41
6450,1021,8/30/2013 22:02
6451,985,8/30/2013 22:03
6452,727,8/30/2013 22:10
6453,414,8/30/2013 22:13
6454,528,8/30/2013 22:20
6455,441,8/30/2013 22:31
6456,447,8/30/2013 22:35
6457,130,8/30/2013 22:37
6458,911,8/30/2013 22:37
6459,1604,8/30/2013 22:40
6460,632,8/30/2013 22:53
6461,724,8/30/2013 22:58
6462,77919,8/30/2013 22:59
6463,750,8/30/2013 23:05
6465,1283,8/30/2013 23:27
6467,1249,8/30/2013 23:28
6469,1126,8/30/2013 23:30
6468,1165,8/30/2013 23:30
6472,892,8/30/2013 23:40
6476,370,8/30/2013 23:50
6477,356,8/30/2013 23:51
6478,944,8/30/2013 23:51
6479,325,8/30/2013 23:51
6480,3278,8/30/2013 23:57
5113,34449,8/30/2013 2:16
5114,18206,8/30/2013 2:59
5115,18198,8/30/2013 3:00
5116,673,8/30/2013 5:11
5117,371,8/30/2013 5:16
5118,430,8/30/2013 6:28
5119,624,8/30/2013 6:33
5120,33088,8/30/2013 6:37
5121,1022,8/30/2013 6:38
5122,495,8/30/2013 6:41
5123,2481,8/30/2013 6:44
5124,783,8/30/2013 6:56
5125,511,8/30/2013 6:59
5126,828,8/30/2013 7:00
5127,394,8/30/2013 7:07
5130,442,8/30/2013 7:16
5132,1047,8/30/2013 7:19
5131,10040,8/30/2013 7:19
5133,246,8/30/2013 7:27
5134,515,8/30/2013 7:32
5135,893,8/30/2013 7:35
5136,495,8/30/2013 7:38
5137,848,8/30/2013 7:42
5138,453,8/30/2013 7:44
5139,721,8/30/2013 7:49
5140,540,8/30/2013 7:52
5141,576,8/30/2013 7:59
5142,659,8/30/2013 8:00
5144,703,8/30/2013 8:02
5143,678,8/30/2013 8:02
5148,1124,8/30/2013 8:06
5149,1238,8/30/2013 8:08
5150,1443,8/30/2013 8:08
5153,879,8/30/2013 8:14
5155,1120,8/30/2013 8:16
5154,401,8/30/2013 8:16
5157,75,8/30/2013 8:18
5156,776,8/30/2013 8:18
5163,1209,8/30/2013 8:24
5162,536,8/30/2013 8:24
5164,884,8/30/2013 8:24
5165,4542,8/30/2013 8:25
5167,23182,8/30/2013 8:26
5166,23212,8/30/2013 8:26
5168,352,8/30/2013 8:27
5169,437,8/30/2013 8:28
5170,805,8/30/2013 8:28
5171,445,8/30/2013 8:29
5173,701,8/30/2013 8:32
5174,1435,8/30/2013 8:34
5177,824,8/30/2013 8:38
5178,638,8/30/2013 8:39
5179,842,8/30/2013 8:40
5180,462,8/30/2013 8:41
5181,651,8/30/2013 8:42
5182,36255,8/30/2013 8:42
5183,776,8/30/2013 8:44
5185,282,8/30/2013 8:49
5186,770,8/30/2013 8:51
5187,749,8/30/2013 8:52
5189,589,8/30/2013 8:56
5190,492,8/30/2013 8:57
5191,332,8/30/2013 8:59
5192,1752,8/30/2013 9:01
5193,634,8/30/2013 9:02
5194,317,8/30/2013 9:04
5196,246,8/30/2013 9:05
5197,1257,8/30/2013 9:06
5198,973,8/30/2013 9:08
5199,498,8/30/2013 9:10
5200,544,8/30/2013 9:13
5201,939,8/30/2013 9:14
5202,1216,8/30/2013 9:18
5203,7713,8/30/2013 9:19
5205,2727,8/30/2013 9:20
5204,2751,8/30/2013 9:20
5206,455,8/30/2013 9:21
5207,317,8/30/2013 9:29
5208,1168,8/30/2013 9:32
5210,493,8/30/2013 9:36
5209,266,8/30/2013 9:36
5212,334,8/30/2013 9:43
5213,195,8/30/2013 9:47
5214,727,8/30/2013 9:48
5217,509,8/30/2013 9:49
5216,671,8/30/2013 9:49
5218,13809,8/30/2013 9:50
5219,214,8/30/2013 9:52
5221,768,8/30/2013 9:54
5220,807,8/30/2013 9:54
5222,27103,8/30/2013 9:55
5229,259,8/30/2013 9:58
5230,232,8/30/2013 9:58
6481,3131,8/31/2013 0:00
6482,2958,8/31/2013 0:03
6483,221,8/31/2013 0:23
6485,1009,8/31/2013 0:39
6487,300,8/31/2013 0:49
6554,752,8/31/2013 10:01
6553,780,8/31/2013 10:01
6555,799,8/31/2013 10:02
6557,665,8/31/2013 10:03
6556,670,8/31/2013 10:03
6558,735,8/31/2013 10:03
6559,685,8/31/2013 10:04
6560,694,8/31/2013 10:04
6561,648,8/31/2013 10:04
6568,823,8/31/2013 10:11
6569,1003,8/31/2013 10:11
6567,1080,8/31/2013 10:11
6572,964,8/31/2013 10:20
6571,979,8/31/2013 10:20
6573,1043,8/31/2013 10:22
6574,1025,8/31/2013 10:23
6575,1577,8/31/2013 10:26
6576,1552,8/31/2013 10:26
6577,776,8/31/2013 10:27
6578,837,8/31/2013 10:28
6579,738,8/31/2013 10:28
6580,590,8/31/2013 10:31
6583,378,8/31/2013 10:31
6582,772,8/31/2013 10:33
6581,783,8/31/2013 10:33
6584,916,8/31/2013 10:35
6607,549,8/31/2013 10:47
6608,283,8/31/2013 10:47
6609,976,8/31/2013 10:50
6614,382,8/31/2013 10:52
6611,809,8/31/2013 10:52
6616,870,8/31/2013 10:55
6618,298,8/31/2013 10:57
6619,488,8/31/2013 10:58
6620,813,8/31/2013 11:01
6623,1948,8/31/2013 11:04
6624,1939,8/31/2013 11:04
6625,387,8/31/2013 11:05
6630,649,8/31/2013 11:08
6629,663,8/31/2013 11:08
6628,273,8/31/2013 11:08
6640,720,8/31/2013 11:09
6637,506,8/31/2013 11:09
6639,718,8/31/2013 11:09
6632,871,8/31/2013 11:09
6642,1190,8/31/2013 11:12
6644,1123,8/31/2013 11:13
6643,1060,8/31/2013 11:13
6645,716,8/31/2013 11:14
6648,1246,8/31/2013 11:15
6646,510,8/31/2013 11:15
6647,1264,8/31/2013 11:15
6649,559,8/31/2013 11:17
6650,367,8/31/2013 11:20
6660,436,8/31/2013 11:24
6662,127,8/31/2013 11:25
6677,965,8/31/2013 11:27
6668,218,8/31/2013 11:28
6666,715,8/31/2013 11:28
6667,714,8/31/2013 11:28
6669,961,8/31/2013 11:28
6676,755,8/31/2013 11:31
6674,1649,8/31/2013 11:31
6675,916,8/31/2013 11:31
6680,726,8/31/2013 11:31
6678,882,8/31/2013 11:31
6682,378,8/31/2013 11:32
6683,1165,8/31/2013 11:32
6685,858,8/31/2013 11:33
6686,857,8/31/2013 11:33
6684,576,8/31/2013 11:33
6687,1364,8/31/2013 11:34
6689,927,8/31/2013 11:34
6688,1327,8/31/2013 11:34
6690,538,8/31/2013 11:35
6691,535,8/31/2013 11:36
6694,1182,8/31/2013 11:39
6693,1170,8/31/2013 11:39
6695,606,8/31/2013 11:40
6697,1390,8/31/2013 11:42
6696,296,8/31/2013 11:42
6699,1365,8/31/2013 11:43
6702,1721,8/31/2013 11:44
6700,480,8/31/2013 11:45
6703,641,8/31/2013 11:46
6704,302,8/31/2013 11:48
6706,484,8/31/2013 11:49
6707,462,8/31/2013 11:49
6705,1088,8/31/2013 11:49
6713,674,8/31/2013 11:52
6714,1528,8/31/2013 11:52
6718,1320,8/31/2013 11:53
6715,830,8/31/2013 11:53
6717,120,8/31/2013 11:53
6725,2536,8/31/2013 11:54
6722,345,8/31/2013 11:54
6730,2503,8/31/2013 11:55
6732,533,8/31/2013 11:55
6736,2094,8/31/2013 11:56
6739,910,8/31/2013 11:58
6738,910,8/31/2013 11:58
6740,601,8/31/2013 12:00
6742,960,8/31/2013 12:01
6743,560,8/31/2013 12:01
6749,218,8/31/2013 12:06
6753,1292,8/31/2013 12:11
6754,1288,8/31/2013 12:11
6755,998,8/31/2013 12:12
6758,281,8/31/2013 12:13
6757,1186,8/31/2013 12:13
6759,1103,8/31/2013 12:15
6760,1068,8/31/2013 12:16
6761,1491,8/31/2013 12:17
6763,729,8/31/2013 12:18
6764,878,8/31/2013 12:18
6765,886,8/31/2013 12:19
6767,1110,8/31/2013 12:20
6766,1125,8/31/2013 12:20
6768,173,8/31/2013 12:20
6770,375,8/31/2013 12:21
6774,647,8/31/2013 12:23
6776,186,8/31/2013 12:24
6777,1256,8/31/2013 12:26
6779,1749,8/31/2013 12:27
6780,716,8/31/2013 12:28
6782,1245,8/31/2013 12:29
6781,675,8/31/2013 12:29
6783,966,8/31/2013 12:30
6784,1482,8/31/2013 12:31
6786,1432,8/31/2013 12:32
6785,1105,8/31/2013 12:32
6788,675,8/31/2013 12:33
6787,341,8/31/2013 12:33
6789,699,8/31/2013 12:34
6790,740,8/31/2013 12:37
6795,663,8/31/2013 12:38
6794,1750,8/31/2013 12:38
6793,1854,8/31/2013 12:38
6791,330,8/31/2013 12:38
6797,1715,8/31/2013 12:42
6804,1329,8/31/2013 12:43
6803,621,8/31/2013 12:43
6799,1413,8/31/2013 12:43
6800,1405,8/31/2013 12:43
6805,577,8/31/2013 12:43
6802,1263,8/31/2013 12:43
6807,1314,8/31/2013 12:44
6808,929,8/31/2013 12:47
6811,1298,8/31/2013 12:52
6818,940,8/31/2013 12:54
6814,925,8/31/2013 12:54
6823,608,8/31/2013 12:58
6832,128,8/31/2013 13:03
6834,1029,8/31/2013 13:03
6835,679,8/31/2013 13:04
6837,938,8/31/2013 13:05
6840,1513,8/31/2013 13:06
6841,1494,8/31/2013 13:07
6843,961,8/31/2013 13:08
6844,294,8/31/2013 13:09
6845,1139,8/31/2013 13:09
6848,1271,8/31/2013 13:10
6850,541,8/31/2013 13:10
6852,1238,8/31/2013 13:10
6857,1045,8/31/2013 13:11
6855,805,8/31/2013 13:11
6854,1501,8/31/2013 13:11
6856,1487,8/31/2013 13:11
6862,2261,8/31/2013 13:12
6860,577,8/31/2013 13:12
6861,568,8/31/2013 13:12
6866,2165,8/31/2013 13:13
6873,983,8/31/2013 13:16
6872,1964,8/31/2013 13:16
6874,1915,8/31/2013 13:17
6875,936,8/31/2013 13:17
6879,1135,8/31/2013 13:21
6878,2695,8/31/2013 13:21
6881,407,8/31/2013 13:22
6880,395,8/31/2013 13:22
6882,1598,8/31/2013 13:22
6884,431,8/31/2013 13:25
6885,1318,8/31/2013 13:25
6886,1285,8/31/2013 13:26
6891,1926,8/31/2013 13:27
6892,1911,8/31/2013 13:27
6894,374,8/31/2013 13:28
6899,803,8/31/2013 13:29
6898,824,8/31/2013 13:29
6903,3221,8/31/2013 13:30
6905,548,8/31/2013 13:31
6904,3182,8/31/2013 13:31
6909,2152,8/31/2013 13:34
6916,1455,8/31/2013 13:36
6915,1048,8/31/2013 13:36
6913,1453,8/31/2013 13:36
6919,544,8/31/2013 13:40
6922,2415,8/31/2013 13:40
6918,414,8/31/2013 13:40
6923,556,8/31/2013 13:42
6926,561,8/31/2013 13:46
6925,900,8/31/2013 13:46
6927,2961,8/31/2013 13:46
6928,2921,8/31/2013 13:47
6930,2887,8/31/2013 13:47
6929,720,8/31/2013 13:47
6932,2859,8/31/2013 13:48
6937,2400,8/31/2013 13:50
6939,2725,8/31/2013 13:50
6943,832,8/31/2013 13:51
6942,2223,8/31/2013 13:51
6944,1055,8/31/2013 13:53
6945,199,8/31/2013 13:54
6954,738,8/31/2013 14:00
6955,1767,8/31/2013 14:00
6957,1717,8/31/2013 14:01
6959,1503,8/31/2013 14:02
6960,2336,8/31/2013 14:03
6964,1581,8/31/2013 14:04
6961,1563,8/31/2013 14:04
6967,1521,8/31/2013 14:05
6969,1501,8/31/2013 14:06
6972,264,8/31/2013 14:07
6973,1325,8/31/2013 14:08
6974,1222,8/31/2013 14:10
6976,1302,8/31/2013 14:11
6978,689,8/31/2013 14:12
6977,1087,8/31/2013 14:12
6987,1636,8/31/2013 14:16
6993,208,8/31/2013 14:17
6996,2950,8/31/2013 14:17
7002,1072,8/31/2013 14:19
7001,246,8/31/2013 14:19
7004,1011,8/31/2013 14:20
7006,382,8/31/2013 14:22
7010,311,8/31/2013 14:23
7011,1017,8/31/2013 14:24
7013,979,8/31/2013 14:25
