Trip ID,Duration,Start Date,End Date,Start Station Id,End Station Id,Day
5012,812,8/29/2013 20:13,8/29/2013 20:26,50,60,3
4820,813,8/29/2013 17:35,8/29/2013 17:48,62,65,3
4873,813,8/29/2013 18:07,8/29/2013 18:20,55,73,3
4526,814,8/29/2013 13:39,8/29/2013 13:53,76,66,3
4939,816,8/29/2013 19:01,8/29/2013 19:14,62,50,3
4541,817,8/29/2013 13:49,8/29/2013 14:03,48,77,3
5030,818,8/29/2013 20:29,8/29/2013 20:43,69,41,3
4681,819,8/29/2013 15:55,8/29/2013 16:09,47,71,3
4390,825,8/29/2013 12:33,8/29/2013 12:47,62,64,3
4685,826,8/29/2013 15:58,8/29/2013 16:12,41,72,3
4931,826,8/29/2013 18:56,8/29/2013 19:10,71,68,3
4946,827,8/29/2013 19:07,8/29/2013 19:21,62,48,3
4701,828,8/29/2013 16:14,8/29/2013 16:27,50,76,3
4591,832,8/29/2013 14:30,8/29/2013 14:43,8,13,3
4451,834,8/29/2013 13:02,8/29/2013 13:16,50,41,3
5011,834,8/29/2013 20:13,8/29/2013 20:26,50,60,3
4972,837,8/29/2013 19:38,8/29/2013 19:52,73,47,3
4938,840,8/29/2013 19:01,8/29/2013 19:15,62,50,3
4997,841,8/29/2013 19:57,8/29/2013 20:11,2,10,3
4523,844,8/29/2013 13:38,8/29/2013 13:53,76,66,3
4857,844,8/29/2013 17:58,8/29/2013 18:12,66,62,3
4756,845,8/29/2013 17:00,8/29/2013 17:14,49,70,3
4858,845,8/29/2013 17:58,8/29/2013 18:12,66,62,3
4853,849,8/29/2013 17:55,8/29/2013 18:09,65,58,3
4507,850,8/29/2013 13:31,8/29/2013 13:45,45,67,3
4645,850,8/29/2013 15:20,8/29/2013 15:35,64,70,3
4544,852,8/29/2013 13:49,8/29/2013 14:03,36,37,3
4774,852,8/29/2013 17:08,8/29/2013 17:22,77,66,3
4975,852,8/29/2013 19:39,8/29/2013 19:53,73,45,3
4380,853,8/29/2013 12:29,8/29/2013 12:44,69,67,3
4964,853,8/29/2013 19:32,8/29/2013 19:46,75,65,3
5026,857,8/29/2013 20:27,8/29/2013 20:42,65,65,3
4614,863,8/29/2013 14:52,8/29/2013 15:06,63,67,3
4620,865,8/29/2013 14:58,8/29/2013 15:13,63,68,3
4593,867,8/29/2013 14:30,8/29/2013 14:44,70,58,3
4846,867,8/29/2013 17:51,8/29/2013 18:05,45,45,3
4869,870,8/29/2013 18:06,8/29/2013 18:21,49,57,3
4391,873,8/29/2013 12:33,8/29/2013 12:48,66,65,3
4352,874,8/29/2013 12:16,8/29/2013 12:31,66,77,3
4974,877,8/29/2013 19:38,8/29/2013 19:53,73,45,3
4713,878,8/29/2013 16:20,8/29/2013 16:35,70,66,3
4804,878,8/29/2013 17:24,8/29/2013 17:39,60,56,3
4907,879,8/29/2013 18:31,8/29/2013 18:46,70,45,3
4940,879,8/29/2013 19:03,8/29/2013 19:17,56,66,3
4375,880,8/29/2013 12:26,8/29/2013 12:41,36,35,3
4573,882,8/29/2013 14:09,8/29/2013 14:24,8,8,3
4654,882,8/29/2013 15:28,8/29/2013 15:43,72,65,3
4275,883,8/29/2013 11:43,8/29/2013 11:57,75,66,3
4395,885,8/29/2013 12:35,8/29/2013 12:49,73,47,3
4935,885,8/29/2013 18:57,8/29/2013 19:12,63,66,3
5090,892,8/29/2013 22:11,8/29/2013 22:26,73,65,3
4737,897,8/29/2013 16:43,8/29/2013 16:58,66,39,3
4319,899,8/29/2013 12:10,8/29/2013 12:25,66,56,3
4991,902,8/29/2013 19:48,8/29/2013 20:03,67,76,3
4734,905,8/29/2013 16:41,8/29/2013 16:56,66,50,3
4781,908,8/29/2013 17:12,8/29/2013 17:27,45,61,3
4214,909,8/29/2013 11:15,8/29/2013 11:30,73,47,3
5027,912,8/29/2013 20:28,8/29/2013 20:43,69,41,3
4494,913,8/29/2013 13:19,8/29/2013 13:34,45,67,3
4742,914,8/29/2013 16:47,8/29/2013 17:02,74,70,3
4690,918,8/29/2013 16:01,8/29/2013 16:16,50,60,3
4618,919,8/29/2013 14:58,8/29/2013 15:13,66,69,3
4449,926,8/29/2013 13:01,8/29/2013 13:16,60,48,3
4976,926,8/29/2013 19:39,8/29/2013 19:55,41,69,3
4845,929,8/29/2013 17:50,8/29/2013 18:05,39,70,3
4213,931,8/29/2013 11:14,8/29/2013 11:30,73,47,3
4764,931,8/29/2013 17:04,8/29/2013 17:19,11,2,3
5000,932,8/29/2013 19:59,8/29/2013 20:15,69,66,3
4971,936,8/29/2013 19:36,8/29/2013 19:52,73,76,3
4617,939,8/29/2013 14:57,8/29/2013 15:13,66,69,3
4926,941,8/29/2013 18:53,8/29/2013 19:09,57,70,3
4925,943,8/29/2013 18:53,8/29/2013 19:09,57,70,3
4780,948,8/29/2013 17:11,8/29/2013 17:27,77,66,3
4453,949,8/29/2013 13:04,8/29/2013 13:20,60,45,3
4397,950,8/29/2013 12:36,8/29/2013 12:52,61,74,3
4601,953,8/29/2013 14:33,8/29/2013 14:49,29,28,3
4497,954,8/29/2013 13:19,8/29/2013 13:35,50,70,3
4771,956,8/29/2013 17:07,8/29/2013 17:23,77,66,3
4683,960,8/29/2013 15:57,8/29/2013 16:13,45,66,3
4633,963,8/29/2013 15:09,8/29/2013 15:25,63,59,3
4687,967,8/29/2013 16:00,8/29/2013 16:16,48,77,3
4585,968,8/29/2013 14:17,8/29/2013 14:33,58,64,3
4289,970,8/29/2013 11:58,8/29/2013 12:14,74,74,3
4943,970,8/29/2013 19:06,8/29/2013 19:22,42,59,3
4886,971,8/29/2013 18:14,8/29/2013 18:31,49,72,3
4665,972,8/29/2013 15:36,8/29/2013 15:52,6,6,3
4740,976,8/29/2013 16:45,8/29/2013 17:01,54,47,3
5041,976,8/29/2013 20:42,8/29/2013 20:58,65,65,3
4210,980,8/29/2013 11:13,8/29/2013 11:30,69,66,3
4431,980,8/29/2013 12:54,8/29/2013 13:10,71,47,3
4757,981,8/29/2013 17:00,8/29/2013 17:17,56,60,3
4426,982,8/29/2013 12:52,8/29/2013 13:08,64,64,3
4569,987,8/29/2013 14:06,8/29/2013 14:22,66,74,3
4790,989,8/29/2013 17:17,8/29/2013 17:34,67,74,3
5038,994,8/29/2013 20:36,8/29/2013 20:53,2,12,3
4079,995,8/29/2013 9:35,8/29/2013 9:52,66,66,3
4984,998,8/29/2013 19:43,8/29/2013 19:59,51,73,3
4635,999,8/29/2013 15:09,8/29/2013 15:26,60,74,3
4308,1000,8/29/2013 12:04,8/29/2013 12:21,22,22,3
4983,1009,8/29/2013 19:42,8/29/2013 19:59,51,73,3
4948,1010,8/29/2013 19:10,8/29/2013 19:27,60,71,3
4568,1013,8/29/2013 14:06,8/29/2013 14:22,66,74,3
4491,1015,8/29/2013 13:18,8/29/2013 13:35,65,66,3
4861,1015,8/29/2013 18:00,8/29/2013 18:17,47,59,3
4862,1015,8/29/2013 18:00,8/29/2013 18:17,47,59,3
5007,1016,8/29/2013 20:11,8/29/2013 20:28,33,33,3
4512,1024,8/29/2013 13:32,8/29/2013 13:49,50,48,3
4746,1024,8/29/2013 16:53,8/29/2013 17:11,50,67,3
4813,1030,8/29/2013 17:31,8/29/2013 17:48,67,60,3
4254,1032,8/29/2013 11:31,8/29/2013 11:48,69,69,3
4121,1040,8/29/2013 10:13,8/29/2013 10:31,35,36,3
4485,1040,8/29/2013 13:16,8/29/2013 13:34,45,67,3
4775,1046,8/29/2013 17:08,8/29/2013 17:26,49,60,3
4688,1047,8/29/2013 16:00,8/29/2013 16:17,49,72,3
4438,1050,8/29/2013 12:55,8/29/2013 13:12,50,77,3
4437,1052,8/29/2013 12:55,8/29/2013 13:12,50,77,3
4268,1055,8/29/2013 11:40,8/29/2013 11:57,67,56,3
4852,1055,8/29/2013 17:55,8/29/2013 18:13,47,73,3
5091,1061,8/29/2013 22:11,8/29/2013 22:29,27,27,3
4629,1065,8/29/2013 15:03,8/29/2013 15:20,42,66,3
4995,1065,8/29/2013 19:53,8/29/2013 20:11,67,56,3
4206,1066,8/29/2013 11:09,8/29/2013 11:27,67,74,3
4073,1067,8/29/2013 9:24,8/29/2013 9:42,66,69,3
4244,1071,8/29/2013 11:26,8/29/2013 11:44,70,58,3
4733,1072,8/29/2013 16:40,8/29/2013 16:58,47,60,3
4956,1072,8/29/2013 19:15,8/29/2013 19:33,50,66,3
5049,1075,8/29/2013 21:00,8/29/2013 21:18,3,4,3
4555,1077,8/29/2013 13:55,8/29/2013 14:13,68,75,3
4888,1077,8/29/2013 18:16,8/29/2013 18:34,61,73,3
4580,1081,8/29/2013 14:14,8/29/2013 14:32,66,50,3
4373,1083,8/29/2013 12:22,8/29/2013 12:40,34,35,3
4433,1083,8/29/2013 12:54,8/29/2013 13:12,50,77,3
4511,1088,8/29/2013 13:32,8/29/2013 13:50,36,35,3
4847,1088,8/29/2013 17:51,8/29/2013 18:09,75,67,3
4365,1094,8/29/2013 12:24,8/29/2013 12:42,14,14,3
5068,1096,8/29/2013 21:40,8/29/2013 21:58,48,72,3
4916,1097,8/29/2013 18:45,8/29/2013 19:03,74,66,3
4826,1098,8/29/2013 17:38,8/29/2013 17:57,45,70,3
4767,1101,8/29/2013 17:05,8/29/2013 17:23,65,60,3
4279,1105,8/29/2013 11:53,8/29/2013 12:12,47,47,3
4432,1107,8/29/2013 12:54,8/29/2013 13:13,50,77,3
5048,1107,8/29/2013 21:00,8/29/2013 21:18,3,4,3
4821,1109,8/29/2013 17:36,8/29/2013 17:55,67,70,3
4307,1110,8/29/2013 12:04,8/29/2013 12:23,75,75,3
4509,1111,8/29/2013 13:31,8/29/2013 13:50,36,35,3
4993,1112,8/29/2013 19:53,8/29/2013 20:11,51,60,3
4075,1117,8/29/2013 9:24,8/29/2013 9:43,66,69,3
4076,1118,8/29/2013 9:25,8/29/2013 9:43,66,69,3
4727,1126,8/29/2013 16:35,8/29/2013 16:54,60,46,3
4484,1127,8/29/2013 13:16,8/29/2013 13:35,45,67,3
4682,1129,8/29/2013 15:55,8/29/2013 16:14,41,70,3
4074,1131,8/29/2013 9:24,8/29/2013 9:43,66,69,3
4819,1133,8/29/2013 17:34,8/29/2013 17:52,35,36,3
4487,1136,8/29/2013 13:17,8/29/2013 13:35,45,67,3
4708,1137,8/29/2013 16:16,8/29/2013 16:35,70,70,3
4707,1138,8/29/2013 16:16,8/29/2013 16:35,70,70,3
4726,1140,8/29/2013 16:35,8/29/2013 16:54,60,46,3
4747,1140,8/29/2013 16:55,8/29/2013 17:14,65,39,3
4712,1142,8/29/2013 16:20,8/29/2013 16:39,60,65,3
4843,1147,8/29/2013 17:50,8/29/2013 18:09,77,75,3
5094,1149,8/29/2013 22:13,8/29/2013 22:33,49,73,3
4219,1150,8/29/2013 11:18,8/29/2013 11:37,70,72,3
4692,1150,8/29/2013 16:02,8/29/2013 16:21,56,66,3
4658,1152,8/29/2013 15:31,8/29/2013 15:50,45,45,3
4664,1157,8/29/2013 15:35,8/29/2013 15:54,77,77,3
4359,1159,8/29/2013 12:21,8/29/2013 12:40,66,74,3
4856,1159,8/29/2013 17:57,8/29/2013 18:16,48,66,3
4479,1161,8/29/2013 13:16,8/29/2013 13:35,45,67,3
4345,1162,8/29/2013 12:14,8/29/2013 12:33,67,45,3
4900,1168,8/29/2013 18:25,8/29/2013 18:45,76,60,3
5056,1171,8/29/2013 21:09,8/29/2013 21:29,41,54,3
5039,1174,8/29/2013 20:42,8/29/2013 21:02,73,51,3
4680,1176,8/29/2013 15:55,8/29/2013 16:14,41,70,3
4693,1177,8/29/2013 16:03,8/29/2013 16:23,75,77,3
4818,1177,8/29/2013 17:33,8/29/2013 17:53,35,36,3
4992,1189,8/29/2013 19:52,8/29/2013 20:12,70,39,3
4311,1191,8/29/2013 12:05,8/29/2013 12:25,69,75,3
4619,1201,8/29/2013 14:58,8/29/2013 15:18,66,56,3
4506,1206,8/29/2013 13:31,8/29/2013 13:51,36,34,3
4954,1210,8/29/2013 19:15,8/29/2013 19:35,50,66,3
4372,1211,8/29/2013 12:25,8/29/2013 12:45,76,60,3
4515,1211,8/29/2013 13:33,8/29/2013 13:53,74,58,3
4116,1213,8/29/2013 10:11,8/29/2013 10:32,35,36,3
4909,1220,8/29/2013 18:36,8/29/2013 18:57,57,48,3
4514,1224,8/29/2013 13:33,8/29/2013 13:53,74,58,3
4368,1241,8/29/2013 12:25,8/29/2013 12:45,76,60,3
4891,1244,8/29/2013 18:20,8/29/2013 18:41,50,50,3
4966,1245,8/29/2013 19:32,8/29/2013 19:53,47,70,3
4735,1247,8/29/2013 16:41,8/29/2013 17:02,77,60,3
4672,1251,8/29/2013 15:44,8/29/2013 16:05,50,70,3
5040,1253,8/29/2013 20:42,8/29/2013 21:03,73,51,3
5092,1253,8/29/2013 22:12,8/29/2013 22:33,49,73,3
4827,1258,8/29/2013 17:38,8/29/2013 17:59,70,47,3
4913,1263,8/29/2013 18:41,8/29/2013 19:02,70,76,3
4160,1271,8/29/2013 10:42,8/29/2013 11:03,10,10,3
4164,1276,8/29/2013 10:47,8/29/2013 11:09,10,10,3
5103,1278,8/29/2013 22:54,8/29/2013 23:16,51,60,3
4662,1279,8/29/2013 15:33,8/29/2013 15:55,77,77,3
4284,1281,8/29/2013 11:55,8/29/2013 12:17,50,60,3
4546,1288,8/29/2013 13:52,8/29/2013 14:13,74,60,3
4305,1292,8/29/2013 12:04,8/29/2013 12:25,58,74,3
4351,1298,8/29/2013 12:16,8/29/2013 12:37,67,41,3
4457,1301,8/29/2013 13:05,8/29/2013 13:27,69,48,3
4303,1305,8/29/2013 12:03,8/29/2013 12:25,58,74,3
4656,1306,8/29/2013 15:29,8/29/2013 15:51,50,70,3
4394,1309,8/29/2013 12:34,8/29/2013 12:56,12,8,3
4924,1313,8/29/2013 18:52,8/29/2013 19:14,13,8,3
4461,1314,8/29/2013 13:07,8/29/2013 13:29,42,67,3
4335,1321,8/29/2013 12:11,8/29/2013 12:33,76,48,3
4963,1323,8/29/2013 19:24,8/29/2013 19:46,48,66,3
4866,1326,8/29/2013 18:03,8/29/2013 18:25,73,66,3
4895,1326,8/29/2013 18:23,8/29/2013 18:45,76,60,3
4328,1328,8/29/2013 12:11,8/29/2013 12:33,67,45,3
4923,1329,8/29/2013 18:52,8/29/2013 19:14,13,8,3
4759,1339,8/29/2013 17:01,8/29/2013 17:23,77,66,3
4947,1339,8/29/2013 19:08,8/29/2013 19:30,60,54,3
5037,1345,8/29/2013 20:36,8/29/2013 20:59,9,3,3
4293,1346,8/29/2013 12:00,8/29/2013 12:22,50,60,3
4653,1349,8/29/2013 15:29,8/29/2013 15:51,50,70,3
4252,1350,8/29/2013 11:30,8/29/2013 11:52,69,48,3
4234,1351,8/29/2013 11:19,8/29/2013 11:42,69,66,3
4292,1373,8/29/2013 11:59,8/29/2013 12:22,50,60,3
4332,1373,8/29/2013 12:12,8/29/2013 12:35,67,45,3
4100,1392,8/29/2013 9:57,8/29/2013 10:20,66,69,3
4323,1397,8/29/2013 12:10,8/29/2013 12:34,66,66,3
4951,1409,8/29/2013 19:13,8/29/2013 19:36,62,45,3
5089,1423,8/29/2013 22:09,8/29/2013 22:33,49,73,3
4769,1424,8/29/2013 17:06,8/29/2013 17:29,73,50,3
4950,1424,8/29/2013 19:12,8/29/2013 19:35,57,50,3
4342,1431,8/29/2013 12:13,8/29/2013 12:37,67,41,3
4315,1432,8/29/2013 12:07,8/29/2013 12:31,65,57,3
4327,1438,8/29/2013 12:11,8/29/2013 12:35,67,46,3
4318,1439,8/29/2013 12:07,8/29/2013 12:31,48,50,3
4534,1439,8/29/2013 13:43,8/29/2013 14:07,9,9,3
4623,1445,8/29/2013 15:01,8/29/2013 15:25,60,74,3
4297,1451,8/29/2013 12:01,8/29/2013 12:25,69,75,3
4611,1462,8/29/2013 14:46,8/29/2013 15:11,47,48,3
4978,1475,8/29/2013 19:40,8/29/2013 20:04,7,7,3
4977,1481,8/29/2013 19:40,8/29/2013 20:04,7,7,3
4892,1492,8/29/2013 18:21,8/29/2013 18:46,57,48,3
4452,1494,8/29/2013 13:02,8/29/2013 13:27,69,48,3
4989,1499,8/29/2013 19:47,8/29/2013 20:12,68,71,3
4221,1500,8/29/2013 11:18,8/29/2013 11:43,70,66,3
5034,1511,8/29/2013 20:34,8/29/2013 20:59,9,3,3
4598,1512,8/29/2013 14:31,8/29/2013 14:56,68,60,3
4316,1515,8/29/2013 12:07,8/29/2013 12:32,47,47,3
4949,1524,8/29/2013 19:11,8/29/2013 19:36,62,45,3
4217,1535,8/29/2013 11:17,8/29/2013 11:42,70,66,3
4583,1536,8/29/2013 14:15,8/29/2013 14:40,65,57,3
4988,1539,8/29/2013 19:47,8/29/2013 20:12,68,71,3
4597,1541,8/29/2013 14:31,8/29/2013 14:56,68,60,3
5022,1569,8/29/2013 20:24,8/29/2013 20:51,48,61,3
5023,1569,8/29/2013 20:25,8/29/2013 20:51,48,61,3
4477,1578,8/29/2013 13:14,8/29/2013 13:41,67,39,3
4547,1580,8/29/2013 13:52,8/29/2013 14:18,2,10,3
4218,1593,8/29/2013 11:17,8/29/2013 11:43,70,66,3
4825,1605,8/29/2013 17:38,8/29/2013 18:05,60,76,3
4422,1682,8/29/2013 12:47,8/29/2013 13:15,76,60,3
4567,1684,8/29/2013 14:04,8/29/2013 14:33,64,64,3
4564,1693,8/29/2013 14:04,8/29/2013 14:32,64,64,3
4566,1699,8/29/2013 14:04,8/29/2013 14:33,64,64,3
5053,1701,8/29/2013 21:04,8/29/2013 21:32,51,51,3
4283,1712,8/29/2013 11:55,8/29/2013 12:23,41,50,3
4650,1716,8/29/2013 15:26,8/29/2013 15:55,50,48,3
5052,1719,8/29/2013 21:04,8/29/2013 21:33,51,51,3
4589,1723,8/29/2013 14:25,8/29/2013 14:54,48,70,3
4421,1724,8/29/2013 12:47,8/29/2013 13:16,76,60,3
5063,1725,8/29/2013 21:31,8/29/2013 22:00,54,48,3
4908,1731,8/29/2013 18:34,8/29/2013 19:03,54,60,3
4588,1751,8/29/2013 14:24,8/29/2013 14:53,48,70,3
4402,1776,8/29/2013 12:39,8/29/2013 13:09,61,51,3
4960,1790,8/29/2013 19:20,8/29/2013 19:50,21,21,3
4364,1800,8/29/2013 12:24,8/29/2013 12:54,66,77,3
4898,1804,8/29/2013 18:24,8/29/2013 18:54,47,67,3
4755,1808,8/29/2013 17:00,8/29/2013 17:30,60,47,3
4551,1817,8/29/2013 13:54,8/29/2013 14:24,34,29,3
4753,1830,8/29/2013 16:59,8/29/2013 17:30,60,47,3
4778,1849,8/29/2013 17:09,8/29/2013 17:40,41,42,3
4919,1879,8/29/2013 18:48,8/29/2013 19:19,60,42,3
4920,1880,8/29/2013 18:48,8/29/2013 19:19,60,42,3
5021,1899,8/29/2013 20:24,8/29/2013 20:56,51,45,3
4495,1901,8/29/2013 13:19,8/29/2013 13:51,35,35,3
4493,1914,8/29/2013 13:19,8/29/2013 13:50,35,35,3
4718,1946,8/29/2013 16:25,8/29/2013 16:57,69,73,3
4501,1963,8/29/2013 13:27,8/29/2013 14:00,49,49,3
4133,1965,8/29/2013 10:17,8/29/2013 10:50,69,39,3
4957,1969,8/29/2013 19:17,8/29/2013 19:50,21,21,3
4844,1970,8/29/2013 17:50,8/29/2013 18:23,41,50,3
4355,2044,8/29/2013 12:18,8/29/2013 12:52,68,68,3
4894,2069,8/29/2013 18:22,8/29/2013 18:57,47,58,3
4575,2096,8/29/2013 14:12,8/29/2013 14:47,60,73,3
4241,2124,8/29/2013 11:22,8/29/2013 11:58,66,56,3
4717,2136,8/29/2013 16:24,8/29/2013 17:00,66,58,3
4302,2138,8/29/2013 11:58,8/29/2013 12:33,42,76,3
4646,2542,8/29/2013 15:26,8/29/2013 16:08,39,51,3
4922,3349,8/29/2013 18:50,8/29/2013 19:46,34,34,3
4694,3362,8/29/2013 16:04,8/29/2013 17:00,77,39,3
4135,3492,8/29/2013 10:19,8/29/2013 11:18,66,69,3
4388,3582,8/29/2013 12:33,8/29/2013 13:33,60,58,3
4132,3637,8/29/2013 10:17,8/29/2013 11:17,66,69,3
4078,3829,8/29/2013 9:31,8/29/2013 10:34,22,22,3
4709,4116,8/29/2013 16:17,8/29/2013 17:26,42,42,3
4572,4331,8/29/2013 14:07,8/29/2013 15:20,59,47,3
4622,4499,8/29/2013 15:00,8/29/2013 16:15,76,77,3
4578,4521,8/29/2013 14:13,8/29/2013 15:29,58,65,3
4577,4524,8/29/2013 14:13,8/29/2013 15:28,58,65,3
4621,4536,8/29/2013 15:00,8/29/2013 16:15,76,77,3
4893,4756,8/29/2013 18:22,8/29/2013 19:41,48,48,3
4758,4801,8/29/2013 17:00,8/29/2013 18:20,59,67,3
4634,5075,8/29/2013 15:09,8/29/2013 16:34,51,76,3
4884,5506,8/29/2013 18:12,8/29/2013 19:44,50,73,3
4313,5709,8/29/2013 12:06,8/29/2013 13:41,55,55,3
4882,5776,8/29/2013 18:11,8/29/2013 19:48,72,48,3
4669,5983,8/29/2013 15:40,8/29/2013 17:20,65,65,3
4603,6095,8/29/2013 14:35,8/29/2013 16:16,67,66,3
4166,7138,8/29/2013 10:49,8/29/2013 12:48,49,49,3
4565,7148,8/29/2013 14:04,8/29/2013 16:03,77,72,3
4639,11118,8/29/2013 15:18,8/29/2013 18:23,76,76,3
4637,11272,8/29/2013 15:17,8/29/2013 18:25,76,76,3
4528,12280,8/29/2013 13:39,8/29/2013 17:04,7,5,3
4363,15244,8/29/2013 12:23,8/29/2013 16:37,76,39,3
4193,18192,8/29/2013 11:04,8/29/2013 16:08,48,77,3
4190,18240,8/29/2013 11:04,8/29/2013 16:08,48,77,3
4225,21612,8/29/2013 11:18,8/29/2013 17:18,39,67,3
4663,52698,8/29/2013 15:34,8/30/2013 6:12,27,38,3
4532,84990,8/29/2013 13:43,8/30/2013 13:19,76,50,3
4521,85385,8/29/2013 13:37,8/30/2013 13:20,76,50,3
5069,86102,8/29/2013 21:41,8/30/2013 21:37,51,42,3
4505,97713,8/29/2013 13:30,8/30/2013 16:38,28,27,3
6115,69,8/30/2013 16:30,8/30/2013 16:31,62,62,4
5157,75,8/30/2013 8:18,8/30/2013 8:19,77,77,4
5349,76,8/30/2013 10:56,8/30/2013 10:57,10,11,4
5314,94,8/30/2013 10:44,8/30/2013 10:46,67,66,4
5580,112,8/30/2013 12:52,8/30/2013 12:54,75,77,4
5872,125,8/30/2013 15:04,8/30/2013 15:06,54,54,4
5483,129,8/30/2013 12:07,8/30/2013 12:09,50,50,4
6457,130,8/30/2013 22:37,8/30/2013 22:39,76,76,4
5767,134,8/30/2013 14:14,8/30/2013 14:17,45,45,4
6393,134,8/30/2013 19:32,8/30/2013 19:34,66,66,4
5947,140,8/30/2013 15:22,8/30/2013 15:25,66,66,4
5480,149,8/30/2013 12:05,8/30/2013 12:08,55,49,4
6266,168,8/30/2013 17:53,8/30/2013 17:56,9,9,4
5702,170,8/30/2013 13:43,8/30/2013 13:46,62,64,4
5465,177,8/30/2013 12:00,8/30/2013 12:03,57,39,4
5617,179,8/30/2013 13:12,8/30/2013 13:15,49,55,4
5476,182,8/30/2013 12:04,8/30/2013 12:07,50,42,4
5744,182,8/30/2013 14:00,8/30/2013 14:03,66,66,4
5543,185,8/30/2013 12:36,8/30/2013 12:39,66,67,4
5282,193,8/30/2013 10:37,8/30/2013 10:41,13,10,4
5462,194,8/30/2013 11:58,8/30/2013 12:02,63,63,4
5213,195,8/30/2013 9:47,8/30/2013 9:50,72,67,4
6191,197,8/30/2013 17:09,8/30/2013 17:13,67,72,4
5873,199,8/30/2013 15:05,8/30/2013 15:09,60,48,4
5550,211,8/30/2013 12:46,8/30/2013 12:50,48,42,4
6117,213,8/30/2013 16:31,8/30/2013 16:35,62,62,4
5219,214,8/30/2013 9:52,8/30/2013 9:55,75,55,4
6220,216,8/30/2013 17:22,8/30/2013 17:25,66,72,4
5671,220,8/30/2013 13:28,8/30/2013 13:32,65,69,4
5830,220,8/30/2013 14:38,8/30/2013 14:41,45,50,4
5797,227,8/30/2013 14:27,8/30/2013 14:31,77,74,4
6292,229,8/30/2013 18:15,8/30/2013 18:18,62,77,4
5230,232,8/30/2013 9:58,8/30/2013 10:02,50,50,4
5426,232,8/30/2013 11:48,8/30/2013 11:52,70,61,4
5460,238,8/30/2013 11:58,8/30/2013 12:02,45,45,4
5746,238,8/30/2013 14:03,8/30/2013 14:07,7,11,4
5473,241,8/30/2013 12:04,8/30/2013 12:08,66,58,4
5705,241,8/30/2013 13:46,8/30/2013 13:50,58,59,4
5133,246,8/30/2013 7:27,8/30/2013 7:31,27,28,4
5196,246,8/30/2013 9:05,8/30/2013 9:09,70,65,4
5555,249,8/30/2013 12:47,8/30/2013 12:51,67,66,4
6405,251,8/30/2013 19:49,8/30/2013 19:54,65,70,4
5372,252,8/30/2013 11:04,8/30/2013 11:08,64,62,4
6234,254,8/30/2013 17:24,8/30/2013 17:28,68,63,4
5496,255,8/30/2013 12:14,8/30/2013 12:18,56,50,4
5652,256,8/30/2013 13:21,8/30/2013 13:25,8,6,4
5651,258,8/30/2013 13:20,8/30/2013 13:24,66,58,4
5229,259,8/30/2013 9:58,8/30/2013 10:02,74,49,4
5255,265,8/30/2013 10:23,8/30/2013 10:27,56,75,4
5209,266,8/30/2013 9:36,8/30/2013 9:40,39,67,4
5745,266,8/30/2013 14:03,8/30/2013 14:08,59,67,4
5257,268,8/30/2013 10:27,8/30/2013 10:32,75,76,4
6283,271,8/30/2013 18:08,8/30/2013 18:12,65,69,4
5958,273,8/30/2013 15:25,8/30/2013 15:29,64,64,4
6285,274,8/30/2013 18:08,8/30/2013 18:13,60,60,4
6446,280,8/30/2013 21:40,8/30/2013 21:45,28,28,4
5185,282,8/30/2013 8:49,8/30/2013 8:53,70,57,4
6304,282,8/30/2013 18:20,8/30/2013 18:24,76,39,4
6448,283,8/30/2013 21:41,8/30/2013 21:46,49,63,4
6132,284,8/30/2013 16:37,8/30/2013 16:42,4,2,4
5612,288,8/30/2013 13:10,8/30/2013 13:15,13,6,4
6326,289,8/30/2013 18:38,8/30/2013 18:43,2,2,4
5247,290,8/30/2013 10:15,8/30/2013 10:20,74,56,4
6218,292,8/30/2013 17:21,8/30/2013 17:26,47,41,4
6273,292,8/30/2013 18:04,8/30/2013 18:09,61,70,4
5742,293,8/30/2013 13:59,8/30/2013 14:04,69,65,4
6416,296,8/30/2013 20:19,8/30/2013 20:24,64,77,4
5675,297,8/30/2013 13:30,8/30/2013 13:35,4,2,4
5605,303,8/30/2013 13:08,8/30/2013 13:13,7,3,4
5399,304,8/30/2013 11:32,8/30/2013 11:37,69,65,4
6406,304,8/30/2013 19:51,8/30/2013 19:56,7,13,4
6352,306,8/30/2013 18:58,8/30/2013 19:03,72,72,4
6264,307,8/30/2013 17:53,8/30/2013 17:58,49,74,4
6305,307,8/30/2013 18:20,8/30/2013 18:25,76,39,4
5265,311,8/30/2013 10:32,8/30/2013 10:37,76,72,4
6073,311,8/30/2013 16:19,8/30/2013 16:24,77,68,4
5248,315,8/30/2013 10:15,8/30/2013 10:20,41,75,4
5730,316,8/30/2013 13:56,8/30/2013 14:01,49,63,4
5194,317,8/30/2013 9:04,8/30/2013 9:09,69,57,4
5207,317,8/30/2013 9:29,8/30/2013 9:35,61,63,4
6167,317,8/30/2013 16:47,8/30/2013 16:52,55,50,4
6327,317,8/30/2013 18:41,8/30/2013 18:47,67,39,4
6335,317,8/30/2013 18:43,8/30/2013 18:49,72,72,4
5266,318,8/30/2013 10:34,8/30/2013 10:39,76,68,4
5763,322,8/30/2013 14:13,8/30/2013 14:19,23,23,4
5518,325,8/30/2013 12:19,8/30/2013 12:25,28,30,4
6479,325,8/30/2013 23:51,8/30/2013 23:56,50,74,4
