Trip ID,Duration,Start Date,End Date,Day
4618,919,8/29/2013 14:58,8/29/2013 15:13,3
4449,926,8/29/2013 13:01,8/29/2013 13:16,3
4976,926,8/29/2013 19:39,8/29/2013 19:55,3
4845,929,8/29/2013 17:50,8/29/2013 18:05,3
4213,931,8/29/2013 11:14,8/29/2013 11:30,3
4764,931,8/29/2013 17:04,8/29/2013 17:19,3
5000,932,8/29/2013 19:59,8/29/2013 20:15,3
4971,936,8/29/2013 19:36,8/29/2013 19:52,3
4617,939,8/29/2013 14:57,8/29/2013 15:13,3
4926,941,8/29/2013 18:53,8/29/2013 19:09,3
4925,943,8/29/2013 18:53,8/29/2013 19:09,3
4780,948,8/29/2013 17:11,8/29/2013 17:27,3
4453,949,8/29/2013 13:04,8/29/2013 13:20,3
4397,950,8/29/2013 12:36,8/29/2013 12:52,3
4601,953,8/29/2013 14:33,8/29/2013 14:49,3
4497,954,8/29/2013 13:19,8/29/2013 13:35,3
4771,956,8/29/2013 17:07,8/29/2013 17:23,3
4683,960,8/29/2013 15:57,8/29/2013 16:13,3
4633,963,8/29/2013 15:09,8/29/2013 15:25,3
4687,967,8/29/2013 16:00,8/29/2013 16:16,3
4585,968,8/29/2013 14:17,8/29/2013 14:33,3
4289,970,8/29/2013 11:58,8/29/2013 12:14,3
4943,970,8/29/2013 19:06,8/29/2013 19:22,3
4886,971,8/29/2013 18:14,8/29/2013 18:31,3
4665,972,8/29/2013 15:36,8/29/2013 15:52,3
4740,976,8/29/2013 16:45,8/29/2013 17:01,3
5041,976,8/29/2013 20:42,8/29/2013 20:58,3
4210,980,8/29/2013 11:13,8/29/2013 11:30,3
4431,980,8/29/2013 12:54,8/29/2013 13:10,3
4757,981,8/29/2013 17:00,8/29/2013 17:17,3
4426,982,8/29/2013 12:52,8/29/2013 13:08,3
4569,987,8/29/2013 14:06,8/29/2013 14:22,3
4790,989,8/29/2013 17:17,8/29/2013 17:34,3
5038,994,8/29/2013 20:36,8/29/2013 20:53,3
4079,995,8/29/2013 9:35,8/29/2013 9:52,3
4984,998,8/29/2013 19:43,8/29/2013 19:59,3
4635,999,8/29/2013 15:09,8/29/2013 15:26,3
4308,1000,8/29/2013 12:04,8/29/2013 12:21,3
4983,1009,8/29/2013 19:42,8/29/2013 19:59,3
4948,1010,8/29/2013 19:10,8/29/2013 19:27,3
4568,1013,8/29/2013 14:06,8/29/2013 14:22,3
4491,1015,8/29/2013 13:18,8/29/2013 13:35,3
4861,1015,8/29/2013 18:00,8/29/2013 18:17,3
4862,1015,8/29/2013 18:00,8/29/2013 18:17,3
5007,1016,8/29/2013 20:11,8/29/2013 20:28,3
4512,1024,8/29/2013 13:32,8/29/2013 13:49,3
4746,1024,8/29/2013 16:53,8/29/2013 17:11,3
4813,1030,8/29/2013 17:31,8/29/2013 17:48,3
4254,1032,8/29/2013 11:31,8/29/2013 11:48,3
4121,1040,8/29/2013 10:13,8/29/2013 10:31,3
4485,1040,8/29/2013 13:16,8/29/2013 13:34,3
4775,1046,8/29/2013 17:08,8/29/2013 17:26,3
4688,1047,8/29/2013 16:00,8/29/2013 16:17,3
4438,1050,8/29/2013 12:55,8/29/2013 13:12,3
4437,1052,8/29/2013 12:55,8/29/2013 13:12,3
4268,1055,8/29/2013 11:40,8/29/2013 11:57,3
4852,1055,8/29/2013 17:55,8/29/2013 18:13,3
5091,1061,8/29/2013 22:11,8/29/2013 22:29,3
4629,1065,8/29/2013 15:03,8/29/2013 15:20,3
4995,1065,8/29/2013 19:53,8/29/2013 20:11,3
4206,1066,8/29/2013 11:09,8/29/2013 11:27,3
4073,1067,8/29/2013 9:24,8/29/2013 9:42,3
4244,1071,8/29/2013 11:26,8/29/2013 11:44,3
4733,1072,8/29/2013 16:40,8/29/2013 16:58,3
4956,1072,8/29/2013 19:15,8/29/2013 19:33,3
5049,1075,8/29/2013 21:00,8/29/2013 21:18,3
4555,1077,8/29/2013 13:55,8/29/2013 14:13,3
4888,1077,8/29/2013 18:16,8/29/2013 18:34,3
4580,1081,8/29/2013 14:14,8/29/2013 14:32,3
4373,1083,8/29/2013 12:22,8/29/2013 12:40,3
4433,1083,8/29/2013 12:54,8/29/2013 13:12,3
4511,1088,8/29/2013 13:32,8/29/2013 13:50,3
4847,1088,8/29/2013 17:51,8/29/2013 18:09,3
4365,1094,8/29/2013 12:24,8/29/2013 12:42,3
5068,1096,8/29/2013 21:40,8/29/2013 21:58,3
4916,1097,8/29/2013 18:45,8/29/2013 19:03,3
4826,1098,8/29/2013 17:38,8/29/2013 17:57,3
4767,1101,8/29/2013 17:05,8/29/2013 17:23,3
4279,1105,8/29/2013 11:53,8/29/2013 12:12,3
4432,1107,8/29/2013 12:54,8/29/2013 13:13,3
5048,1107,8/29/2013 21:00,8/29/2013 21:18,3
4821,1109,8/29/2013 17:36,8/29/2013 17:55,3
4307,1110,8/29/2013 12:04,8/29/2013 12:23,3
4509,1111,8/29/2013 13:31,8/29/2013 13:50,3
4993,1112,8/29/2013 19:53,8/29/2013 20:11,3
4075,1117,8/29/2013 9:24,8/29/2013 9:43,3
4076,1118,8/29/2013 9:25,8/29/2013 9:43,3
4727,1126,8/29/2013 16:35,8/29/2013 16:54,3
4484,1127,8/29/2013 13:16,8/29/2013 13:35,3
4682,1129,8/29/2013 15:55,8/29/2013 16:14,3
4074,1131,8/29/2013 9:24,8/29/2013 9:43,3
4819,1133,8/29/2013 17:34,8/29/2013 17:52,3
4487,1136,8/29/2013 13:17,8/29/2013 13:35,3
4708,1137,8/29/2013 16:16,8/29/2013 16:35,3
4707,1138,8/29/2013 16:16,8/29/2013 16:35,3
4726,1140,8/29/2013 16:35,8/29/2013 16:54,3
4747,1140,8/29/2013 16:55,8/29/2013 17:14,3
4712,1142,8/29/2013 16:20,8/29/2013 16:39,3
4843,1147,8/29/2013 17:50,8/29/2013 18:09,3
5094,1149,8/29/2013 22:13,8/29/2013 22:33,3
4219,1150,8/29/2013 11:18,8/29/2013 11:37,3
4692,1150,8/29/2013 16:02,8/29/2013 16:21,3
4658,1152,8/29/2013 15:31,8/29/2013 15:50,3
4664,1157,8/29/2013 15:35,8/29/2013 15:54,3
4359,1159,8/29/2013 12:21,8/29/2013 12:40,3
4856,1159,8/29/2013 17:57,8/29/2013 18:16,3
4479,1161,8/29/2013 13:16,8/29/2013 13:35,3
4345,1162,8/29/2013 12:14,8/29/2013 12:33,3
4900,1168,8/29/2013 18:25,8/29/2013 18:45,3
5056,1171,8/29/2013 21:09,8/29/2013 21:29,3
5039,1174,8/29/2013 20:42,8/29/2013 21:02,3
4680,1176,8/29/2013 15:55,8/29/2013 16:14,3
4693,1177,8/29/2013 16:03,8/29/2013 16:23,3
4818,1177,8/29/2013 17:33,8/29/2013 17:53,3
4992,1189,8/29/2013 19:52,8/29/2013 20:12,3
4311,1191,8/29/2013 12:05,8/29/2013 12:25,3
4619,1201,8/29/2013 14:58,8/29/2013 15:18,3
4506,1206,8/29/2013 13:31,8/29/2013 13:51,3
4954,1210,8/29/2013 19:15,8/29/2013 19:35,3
4372,1211,8/29/2013 12:25,8/29/2013 12:45,3
4515,1211,8/29/2013 13:33,8/29/2013 13:53,3
4116,1213,8/29/2013 10:11,8/29/2013 10:32,3
4909,1220,8/29/2013 18:36,8/29/2013 18:57,3
4514,1224,8/29/2013 13:33,8/29/2013 13:53,3
4368,1241,8/29/2013 12:25,8/29/2013 12:45,3
4891,1244,8/29/2013 18:20,8/29/2013 18:41,3
4966,1245,8/29/2013 19:32,8/29/2013 19:53,3
4735,1247,8/29/2013 16:41,8/29/2013 17:02,3
4672,1251,8/29/2013 15:44,8/29/2013 16:05,3
5040,1253,8/29/2013 20:42,8/29/2013 21:03,3
5092,1253,8/29/2013 22:12,8/29/2013 22:33,3
4827,1258,8/29/2013 17:38,8/29/2013 17:59,3
4913,1263,8/29/2013 18:41,8/29/2013 19:02,3
4160,1271,8/29/2013 10:42,8/29/2013 11:03,3
4164,1276,8/29/2013 10:47,8/29/2013 11:09,3
5103,1278,8/29/2013 22:54,8/29/2013 23:16,3
4662,1279,8/29/2013 15:33,8/29/2013 15:55,3
4284,1281,8/29/2013 11:55,8/29/2013 12:17,3
4546,1288,8/29/2013 13:52,8/29/2013 14:13,3
4305,1292,8/29/2013 12:04,8/29/2013 12:25,3
4351,1298,8/29/2013 12:16,8/29/2013 12:37,3
4457,1301,8/29/2013 13:05,8/29/2013 13:27,3
4303,1305,8/29/2013 12:03,8/29/2013 12:25,3
4656,1306,8/29/2013 15:29,8/29/2013 15:51,3
4394,1309,8/29/2013 12:34,8/29/2013 12:56,3
4924,1313,8/29/2013 18:52,8/29/2013 19:14,3
4461,1314,8/29/2013 13:07,8/29/2013 13:29,3
4335,1321,8/29/2013 12:11,8/29/2013 12:33,3
4963,1323,8/29/2013 19:24,8/29/2013 19:46,3
4866,1326,8/29/2013 18:03,8/29/2013 18:25,3
4895,1326,8/29/2013 18:23,8/29/2013 18:45,3
4328,1328,8/29/2013 12:11,8/29/2013 12:33,3
4923,1329,8/29/2013 18:52,8/29/2013 19:14,3
4759,1339,8/29/2013 17:01,8/29/2013 17:23,3
4947,1339,8/29/2013 19:08,8/29/2013 19:30,3
5037,1345,8/29/2013 20:36,8/29/2013 20:59,3
4293,1346,8/29/2013 12:00,8/29/2013 12:22,3
4653,1349,8/29/2013 15:29,8/29/2013 15:51,3
4252,1350,8/29/2013 11:30,8/29/2013 11:52,3
4234,1351,8/29/2013 11:19,8/29/2013 11:42,3
4292,1373,8/29/2013 11:59,8/29/2013 12:22,3
4332,1373,8/29/2013 12:12,8/29/2013 12:35,3
4100,1392,8/29/2013 9:57,8/29/2013 10:20,3
4323,1397,8/29/2013 12:10,8/29/2013 12:34,3
4951,1409,8/29/2013 19:13,8/29/2013 19:36,3
5089,1423,8/29/2013 22:09,8/29/2013 22:33,3
4769,1424,8/29/2013 17:06,8/29/2013 17:29,3
4950,1424,8/29/2013 19:12,8/29/2013 19:35,3
4342,1431,8/29/2013 12:13,8/29/2013 12:37,3
4315,1432,8/29/2013 12:07,8/29/2013 12:31,3
4327,1438,8/29/2013 12:11,8/29/2013 12:35,3
4318,1439,8/29/2013 12:07,8/29/2013 12:31,3
4534,1439,8/29/2013 13:43,8/29/2013 14:07,3
4623,1445,8/29/2013 15:01,8/29/2013 15:25,3
4297,1451,8/29/2013 12:01,8/29/2013 12:25,3
4611,1462,8/29/2013 14:46,8/29/2013 15:11,3
4978,1475,8/29/2013 19:40,8/29/2013 20:04,3
4977,1481,8/29/2013 19:40,8/29/2013 20:04,3
4892,1492,8/29/2013 18:21,8/29/2013 18:46,3
4452,1494,8/29/2013 13:02,8/29/2013 13:27,3
4989,1499,8/29/2013 19:47,8/29/2013 20:12,3
4221,1500,8/29/2013 11:18,8/29/2013 11:43,3
5034,1511,8/29/2013 20:34,8/29/2013 20:59,3
4598,1512,8/29/2013 14:31,8/29/2013 14:56,3
4316,1515,8/29/2013 12:07,8/29/2013 12:32,3
4949,1524,8/29/2013 19:11,8/29/2013 19:36,3
4217,1535,8/29/2013 11:17,8/29/2013 11:42,3
4583,1536,8/29/2013 14:15,8/29/2013 14:40,3
4988,1539,8/29/2013 19:47,8/29/2013 20:12,3
4597,1541,8/29/2013 14:31,8/29/2013 14:56,3
5022,1569,8/29/2013 20:24,8/29/2013 20:51,3
5023,1569,8/29/2013 20:25,8/29/2013 20:51,3
4477,1578,8/29/2013 13:14,8/29/2013 13:41,3
4547,1580,8/29/2013 13:52,8/29/2013 14:18,3
4218,1593,8/29/2013 11:17,8/29/2013 11:43,3
4825,1605,8/29/2013 17:38,8/29/2013 18:05,3
4422,1682,8/29/2013 12:47,8/29/2013 13:15,3
4567,1684,8/29/2013 14:04,8/29/2013 14:33,3
4564,1693,8/29/2013 14:04,8/29/2013 14:32,3
4566,1699,8/29/2013 14:04,8/29/2013 14:33,3
5053,1701,8/29/2013 21:04,8/29/2013 21:32,3
4283,1712,8/29/2013 11:55,8/29/2013 12:23,3
4650,1716,8/29/2013 15:26,8/29/2013 15:55,3
5052,1719,8/29/2013 21:04,8/29/2013 21:33,3
4589,1723,8/29/2013 14:25,8/29/2013 14:54,3
4421,1724,8/29/2013 12:47,8/29/2013 13:16,3
5063,1725,8/29/2013 21:31,8/29/2013 22:00,3
4908,1731,8/29/2013 18:34,8/29/2013 19:03,3
4588,1751,8/29/2013 14:24,8/29/2013 14:53,3
4402,1776,8/29/2013 12:39,8/29/2013 13:09,3
4960,1790,8/29/2013 19:20,8/29/2013 19:50,3
4364,1800,8/29/2013 12:24,8/29/2013 12:54,3
4898,1804,8/29/2013 18:24,8/29/2013 18:54,3
4755,1808,8/29/2013 17:00,8/29/2013 17:30,3
4551,1817,8/29/2013 13:54,8/29/2013 14:24,3
4753,1830,8/29/2013 16:59,8/29/2013 17:30,3
4778,1849,8/29/2013 17:09,8/29/2013 17:40,3
4919,1879,8/29/2013 18:48,8/29/2013 19:19,3
4920,1880,8/29/2013 18:48,8/29/2013 19:19,3
5021,1899,8/29/2013 20:24,8/29/2013 20:56,3
4495,1901,8/29/2013 13:19,8/29/2013 13:51,3
4493,1914,8/29/2013 13:19,8/29/2013 13:50,3
4718,1946,8/29/2013 16:25,8/29/2013 16:57,3
4501,1963,8/29/2013 13:27,8/29/2013 14:00,3
4133,1965,8/29/2013 10:17,8/29/2013 10:50,3
4957,1969,8/29/2013 19:17,8/29/2013 19:50,3
4844,1970,8/29/2013 17:50,8/29/2013 18:23,3
4355,2044,8/29/2013 12:18,8/29/2013 12:52,3
4894,2069,8/29/2013 18:22,8/29/2013 18:57,3
4575,2096,8/29/2013 14:12,8/29/2013 14:47,3
4241,2124,8/29/2013 11:22,8/29/2013 11:58,3
4717,2136,8/29/2013 16:24,8/29/2013 17:00,3
4302,2138,8/29/2013 11:58,8/29/2013 12:33,3
4646,2542,8/29/2013 15:26,8/29/2013 16:08,3
4922,3349,8/29/2013 18:50,8/29/2013 19:46,3
4694,3362,8/29/2013 16:04,8/29/2013 17:00,3
4135,3492,8/29/2013 10:19,8/29/2013 11:18,3
4388,3582,8/29/2013 12:33,8/29/2013 13:33,3
4132,3637,8/29/2013 10:17,8/29/2013 11:17,3
4078,3829,8/29/2013 9:31,8/29/2013 10:34,3
4709,4116,8/29/2013 16:17,8/29/2013 17:26,3
4572,4331,8/29/2013 14:07,8/29/2013 15:20,3
4622,4499,8/29/2013 15:00,8/29/2013 16:15,3
4578,4521,8/29/2013 14:13,8/29/2013 15:29,3
4577,4524,8/29/2013 14:13,8/29/2013 15:28,3
4621,4536,8/29/2013 15:00,8/29/2013 16:15,3
4893,4756,8/29/2013 18:22,8/29/2013 19:41,3
4758,4801,8/29/2013 17:00,8/29/2013 18:20,3
4634,5075,8/29/2013 15:09,8/29/2013 16:34,3
4884,5506,8/29/2013 18:12,8/29/2013 19:44,3
4313,5709,8/29/2013 12:06,8/29/2013 13:41,3
4882,5776,8/29/2013 18:11,8/29/2013 19:48,3
4669,5983,8/29/2013 15:40,8/29/2013 17:20,3
4603,6095,8/29/2013 14:35,8/29/2013 16:16,3
4166,7138,8/29/2013 10:49,8/29/2013 12:48,3
4565,7148,8/29/2013 14:04,8/29/2013 16:03,3
4639,11118,8/29/2013 15:18,8/29/2013 18:23,3
4637,11272,8/29/2013 15:17,8/29/2013 18:25,3
4528,12280,8/29/2013 13:39,8/29/2013 17:04,3
4363,15244,8/29/2013 12:23,8/29/2013 16:37,3
4193,18192,8/29/2013 11:04,8/29/2013 16:08,3
4190,18240,8/29/2013 11:04,8/29/2013 16:08,3
4225,21612,8/29/2013 11:18,8/29/2013 17:18,3
4663,52698,8/29/2013 15:34,8/30/2013 6:12,3
4532,84990,8/29/2013 13:43,8/30/2013 13:19,3
4521,85385,8/29/2013 13:37,8/30/2013 13:20,3
5069,86102,8/29/2013 21:41,8/30/2013 21:37,3
4505,97713,8/29/2013 13:30,8/30/2013 16:38,3
6115,69,8/30/2013 16:30,8/30/2013 16:31,4
5157,75,8/30/2013 8:18,8/30/2013 8:19,4
5349,76,8/30/2013 10:56,8/30/2013 10:57,4
5314,94,8/30/2013 10:44,8/30/2013 10:46,4
5580,112,8/30/2013 12:52,8/30/2013 12:54,4
5872,125,8/30/2013 15:04,8/30/2013 15:06,4
5483,129,8/30/2013 12:07,8/30/2013 12:09,4
6457,130,8/30/2013 22:37,8/30/2013 22:39,4
5767,134,8/30/2013 14:14,8/30/2013 14:17,4
6393,134,8/30/2013 19:32,8/30/2013 19:34,4
5947,140,8/30/2013 15:22,8/30/2013 15:25,4
5480,149,8/30/2013 12:05,8/30/2013 12:08,4
6266,168,8/30/2013 17:53,8/30/2013 17:56,4
5702,170,8/30/2013 13:43,8/30/2013 13:46,4
5465,177,8/30/2013 12:00,8/30/2013 12:03,4
5617,179,8/30/2013 13:12,8/30/2013 13:15,4
5476,182,8/30/2013 12:04,8/30/2013 12:07,4
5744,182,8/30/2013 14:00,8/30/2013 14:03,4
5543,185,8/30/2013 12:36,8/30/2013 12:39,4
5282,193,8/30/2013 10:37,8/30/2013 10:41,4
5462,194,8/30/2013 11:58,8/30/2013 12:02,4
5213,195,8/30/2013 9:47,8/30/2013 9:50,4
6191,197,8/30/2013 17:09,8/30/2013 17:13,4
5873,199,8/30/2013 15:05,8/30/2013 15:09,4
5550,211,8/30/2013 12:46,8/30/2013 12:50,4
6117,213,8/30/2013 16:31,8/30/2013 16:35,4
5219,214,8/30/2013 9:52,8/30/2013 9:55,4
6220,216,8/30/2013 17:22,8/30/2013 17:25,4
5671,220,8/30/2013 13:28,8/30/2013 13:32,4
5830,220,8/30/2013 14:38,8/30/2013 14:41,4
5797,227,8/30/2013 14:27,8/30/2013 14:31,4
6292,229,8/30/2013 18:15,8/30/2013 18:18,4
5230,232,8/30/2013 9:58,8/30/2013 10:02,4
5426,232,8/30/2013 11:48,8/30/2013 11:52,4
5460,238,8/30/2013 11:58,8/30/2013 12:02,4
5746,238,8/30/2013 14:03,8/30/2013 14:07,4
5473,241,8/30/2013 12:04,8/30/2013 12:08,4
5705,241,8/30/2013 13:46,8/30/2013 13:50,4
5133,246,8/30/2013 7:27,8/30/2013 7:31,4
5196,246,8/30/2013 9:05,8/30/2013 9:09,4
5555,249,8/30/2013 12:47,8/30/2013 12:51,4
6405,251,8/30/2013 19:49,8/30/2013 19:54,4
5372,252,8/30/2013 11:04,8/30/2013 11:08,4
6234,254,8/30/2013 17:24,8/30/2013 17:28,4
5496,255,8/30/2013 12:14,8/30/2013 12:18,4
5652,256,8/30/2013 13:21,8/30/2013 13:25,4
5651,258,8/30/2013 13:20,8/30/2013 13:24,4
5229,259,8/30/2013 9:58,8/30/2013 10:02,4
5255,265,8/30/2013 10:23,8/30/2013 10:27,4
5209,266,8/30/2013 9:36,8/30/2013 9:40,4
5745,266,8/30/2013 14:03,8/30/2013 14:08,4
5257,268,8/30/2013 10:27,8/30/2013 10:32,4
6283,271,8/30/2013 18:08,8/30/2013 18:12,4
5958,273,8/30/2013 15:25,8/30/2013 15:29,4
6285,274,8/30/2013 18:08,8/30/2013 18:13,4
6446,280,8/30/2013 21:40,8/30/2013 21:45,4
5185,282,8/30/2013 8:49,8/30/2013 8:53,4
6304,282,8/30/2013 18:20,8/30/2013 18:24,4
6448,283,8/30/2013 21:41,8/30/2013 21:46,4
6132,284,8/30/2013 16:37,8/30/2013 16:42,4
5612,288,8/30/2013 13:10,8/30/2013 13:15,4
6326,289,8/30/2013 18:38,8/30/2013 18:43,4
5247,290,8/30/2013 10:15,8/30/2013 10:20,4
6218,292,8/30/2013 17:21,8/30/2013 17:26,4
6273,292,8/30/2013 18:04,8/30/2013 18:09,4
5742,293,8/30/2013 13:59,8/30/2013 14:04,4
6416,296,8/30/2013 20:19,8/30/2013 20:24,4
5675,297,8/30/2013 13:30,8/30/2013 13:35,4
5605,303,8/30/2013 13:08,8/30/2013 13:13,4
5399,304,8/30/2013 11:32,8/30/2013 11:37,4
6406,304,8/30/2013 19:51,8/30/2013 19:56,4
6352,306,8/30/2013 18:58,8/30/2013 19:03,4
6264,307,8/30/2013 17:53,8/30/2013 17:58,4
6305,307,8/30/2013 18:20,8/30/2013 18:25,4
5265,311,8/30/2013 10:32,8/30/2013 10:37,4
6073,311,8/30/2013 16:19,8/30/2013 16:24,4
5248,315,8/30/2013 10:15,8/30/2013 10:20,4
5730,316,8/30/2013 13:56,8/30/2013 14:01,4
5194,317,8/30/2013 9:04,8/30/2013 9:09,4
5207,317,8/30/2013 9:29,8/30/2013 9:35,4
6167,317,8/30/2013 16:47,8/30/2013 16:52,4
6327,317,8/30/2013 18:41,8/30/2013 18:47,4
6335,317,8/30/2013 18:43,8/30/2013 18:49,4
5266,318,8/30/2013 10:34,8/30/2013 10:39,4
5763,322,8/30/2013 14:13,8/30/2013 14:19,4
5518,325,8/30/2013 12:19,8/30/2013 12:25,4
6479,325,8/30/2013 23:51,8/30/2013 23:56,4
5290,327,8/30/2013 10:38,8/30/2013 10:44,4
6118,327,8/30/2013 16:32,8/30/2013 16:37,4
6272,328,8/30/2013 18:00,8/30/2013 18:06,4
6419,330,8/30/2013 20:36,8/30/2013 20:41,4
5499,331,8/30/2013 12:14,8/30/2013 12:19,4
5191,332,8/30/2013 8:59,8/30/2013 9:04,4
5994,333,8/30/2013 15:40,8/30/2013 15:45,4
6445,333,8/30/2013 21:37,8/30/2013 21:42,4
5212,334,8/30/2013 9:43,8/30/2013 9:49,4
6172,334,8/30/2013 16:53,8/30/2013 16:59,4
5491,335,8/30/2013 12:12,8/30/2013 12:18,4
6359,337,8/30/2013 19:05,8/30/2013 19:11,4
5454,341,8/30/2013 11:57,8/30/2013 12:03,4
5501,341,8/30/2013 12:14,8/30/2013 12:19,4
5776,343,8/30/2013 14:17,8/30/2013 14:23,4
5276,344,8/30/2013 10:35,8/30/2013 10:41,4
5516,347,8/30/2013 12:18,8/30/2013 12:24,4
6176,347,8/30/2013 16:57,8/30/2013 17:03,4
6296,348,8/30/2013 18:16,8/30/2013 18:22,4
6038,350,8/30/2013 16:08,8/30/2013 16:14,4
5168,352,8/30/2013 8:27,8/30/2013 8:33,4
5931,352,8/30/2013 15:19,8/30/2013 15:24,4
5694,355,8/30/2013 13:36,8/30/2013 13:42,4
5492,356,8/30/2013 12:09,8/30/2013 12:15,4
6477,356,8/30/2013 23:51,8/30/2013 23:56,4
6284,359,8/30/2013 18:08,8/30/2013 18:14,4
5798,362,8/30/2013 14:28,8/30/2013 14:34,4
5425,364,8/30/2013 11:48,8/30/2013 11:54,4
5288,368,8/30/2013 10:38,8/30/2013 10:44,4
6476,370,8/30/2013 23:50,8/30/2013 23:56,4
5117,371,8/30/2013 5:16,8/30/2013 5:23,4
5618,372,8/30/2013 13:12,8/30/2013 13:19,4
5600,375,8/30/2013 13:07,8/30/2013 13:13,4
5720,375,8/30/2013 13:54,8/30/2013 14:00,4
5868,375,8/30/2013 15:02,8/30/2013 15:08,4
5879,375,8/30/2013 15:09,8/30/2013 15:15,4
6438,377,8/30/2013 21:16,8/30/2013 21:22,4
5909,378,8/30/2013 15:14,8/30/2013 15:20,4
5834,381,8/30/2013 14:43,8/30/2013 14:49,4
6212,385,8/30/2013 17:18,8/30/2013 17:24,4
6307,387,8/30/2013 18:21,8/30/2013 18:27,4
6072,389,8/30/2013 16:17,8/30/2013 16:24,4
5604,390,8/30/2013 13:08,8/30/2013 13:15,4
5940,390,8/30/2013 15:21,8/30/2013 15:27,4
6358,391,8/30/2013 19:04,8/30/2013 19:11,4
6398,392,8/30/2013 19:36,8/30/2013 19:42,4
6125,393,8/30/2013 16:35,8/30/2013 16:42,4
5127,394,8/30/2013 7:07,8/30/2013 7:14,4
5549,395,8/30/2013 12:43,8/30/2013 12:50,4
6397,395,8/30/2013 19:36,8/30/2013 19:42,4
6442,396,8/30/2013 21:24,8/30/2013 21:31,4
5935,398,8/30/2013 15:19,8/30/2013 15:26,4
5419,399,8/30/2013 11:40,8/30/2013 11:47,4
5154,401,8/30/2013 8:16,8/30/2013 8:23,4
5869,401,8/30/2013 15:02,8/30/2013 15:09,4
5925,401,8/30/2013 15:17,8/30/2013 15:24,4
5681,403,8/30/2013 13:32,8/30/2013 13:39,4
5374,405,8/30/2013 11:07,8/30/2013 11:14,4
5877,405,8/30/2013 15:09,8/30/2013 15:16,4
6216,406,8/30/2013 17:21,8/30/2013 17:28,4
5440,408,8/30/2013 11:53,8/30/2013 11:59,4
5939,411,8/30/2013 15:20,8/30/2013 15:27,4
5418,412,8/30/2013 11:40,8/30/2013 11:47,4
6453,414,8/30/2013 22:13,8/30/2013 22:20,4
6174,415,8/30/2013 16:53,8/30/2013 17:00,4
6314,415,8/30/2013 18:26,8/30/2013 18:33,4
5301,416,8/30/2013 10:41,8/30/2013 10:48,4
6011,418,8/30/2013 15:53,8/30/2013 16:00,4
6313,419,8/30/2013 18:26,8/30/2013 18:33,4
5924,420,8/30/2013 15:17,8/30/2013 15:24,4
5525,422,8/30/2013 12:21,8/30/2013 12:28,4
6010,425,8/30/2013 15:53,8/30/2013 16:00,4
5118,430,8/30/2013 6:28,8/30/2013 6:35,4
5466,434,8/30/2013 12:00,8/30/2013 12:08,4
5169,437,8/30/2013 8:28,8/30/2013 8:35,4
6322,438,8/30/2013 18:36,8/30/2013 18:43,4
6386,438,8/30/2013 19:24,8/30/2013 19:31,4
6378,440,8/30/2013 19:20,8/30/2013 19:27,4
6455,441,8/30/2013 22:31,8/30/2013 22:39,4
5130,442,8/30/2013 7:16,8/30/2013 7:24,4
5488,444,8/30/2013 12:10,8/30/2013 12:18,4
5592,444,8/30/2013 13:03,8/30/2013 13:11,4
5171,445,8/30/2013 8:29,8/30/2013 8:36,4
5794,446,8/30/2013 14:22,8/30/2013 14:30,4
6277,446,8/30/2013 18:06,8/30/2013 18:13,4
6456,447,8/30/2013 22:35,8/30/2013 22:43,4
5590,449,8/30/2013 13:00,8/30/2013 13:07,4
5522,450,8/30/2013 12:20,8/30/2013 12:27,4
5487,452,8/30/2013 12:10,8/30/2013 12:18,4
5138,453,8/30/2013 7:44,8/30/2013 7:51,4
5206,455,8/30/2013 9:21,8/30/2013 9:29,4
5388,457,8/30/2013 11:21,8/30/2013 11:28,4
5850,457,8/30/2013 14:56,8/30/2013 15:03,4
5396,459,8/30/2013 11:30,8/30/2013 11:38,4
5542,461,8/30/2013 12:35,8/30/2013 12:43,4
6348,461,8/30/2013 18:53,8/30/2013 19:00,4
5180,462,8/30/2013 8:41,8/30/2013 8:49,4
5503,463,8/30/2013 12:16,8/30/2013 12:23,4
6371,466,8/30/2013 19:18,8/30/2013 19:25,4
5792,467,8/30/2013 14:20,8/30/2013 14:28,4
5848,468,8/30/2013 14:55,8/30/2013 15:03,4
5420,471,8/30/2013 11:40,8/30/2013 11:48,4
5412,478,8/30/2013 11:36,8/30/2013 11:44,4
5547,479,8/30/2013 12:42,8/30/2013 12:50,4
5741,480,8/30/2013 13:58,8/30/2013 14:06,4
5764,481,8/30/2013 14:14,8/30/2013 14:22,4
5774,481,8/30/2013 14:16,8/30/2013 14:24,4
6338,485,8/30/2013 18:46,8/30/2013 18:54,4
6447,485,8/30/2013 21:41,8/30/2013 21:49,4
5789,486,8/30/2013 14:20,8/30/2013 14:28,4
5842,486,8/30/2013 14:48,8/30/2013 14:56,4
6345,486,8/30/2013 18:50,8/30/2013 18:58,4
6299,487,8/30/2013 18:17,8/30/2013 18:25,4
5377,489,8/30/2013 11:12,8/30/2013 11:20,4
5376,490,8/30/2013 11:12,8/30/2013 11:20,4
5190,492,8/30/2013 8:57,8/30/2013 9:05,4
5210,493,8/30/2013 9:36,8/30/2013 9:44,4
5442,494,8/30/2013 11:53,8/30/2013 12:01,4
5591,494,8/30/2013 13:01,8/30/2013 13:10,4
